sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,description,attributes,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,dim_execution,dim_outer_d_branch,dim_wall_branch,dim_dy,dim_dy1,dim_pn,dim_temperature,dim_technology,dim_seam_type,dim_purpose,dim_shell,dim_source_subcategory,dim_gost_designation,dim_mass_method
гост-30732-2020-тройники-530x10-273x8-ппу-оц-,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 530х10 - 273х8 ГОСТ 30732-2020,500,250,530,10,273,8,,,,,,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,,,,530х10-273х8-20,False,гост-30732-2020-тройники-530x10-273x8-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 500. DN ответвления 250. Наружный диаметр 530 мм. Толщина стенки 10 мм. Ответвление 273х8 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 530х10-273х8-20.,dn=500; dn_branch=250; outer_diameter=530; wall_thickness=10; outer_d_branch=273; wall_branch=8; execution=1; material_grade=20; coating=ППУ ОЦ; gost_designation=530х10-273х8-20; source_subcategory=Тройники,variable,,17Г1С-У|20,Нет,,onbackorder,no,1,273,8,500,250,,,,,,ППУ ОЦ,Тройники,530х10-273х8-20,
гост-30732-2020-тройники-720x12-630x10-ппу-оц--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 720х12 - 630х10 Ст20 ГОСТ 30732-2020,700,600,720,12,630,10,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,20,,,720х12-630х10-20,False,гост-30732-2020-тройники-720x12-630x10-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 700. DN ответвления 600. Наружный диаметр 720 мм. Толщина стенки 12 мм. Ответвление 630х10 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 720х12-630х10-20.,dn=700; dn_branch=600; outer_diameter=720; wall_thickness=12; outer_d_branch=630; wall_branch=10; execution=1; material_grade=20; coating=ППУ ОЦ; gost_designation=720х12-630х10-20; source_subcategory=Тройники,variation,гост-30732-2020-тройники-720x12-630x10-ппу-оц-,20,Нет,,onbackorder,no,1,630,10,700,600,,,,,,ППУ ОЦ,Тройники,720х12-630х10-20,
гост-30732-2020-тройники-720x12-630x10-ппу-оц--17г1с-у,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 720х12 - 630х10 17Г1С-У ГОСТ 30732-2020,700,600,720,12,630,10,,,,,17Г1С-У,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,17Г1С-У,,,720х12-630х10-17Г1С-У,False,гост-30732-2020-тройники-720x12-630x10-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 700. DN ответвления 600. Наружный диаметр 720 мм. Толщина стенки 12 мм. Ответвление 630х10 мм. Исполнение 1. Марка стали 17Г1С-У. Условное обозначение: 720х12-630х10-17Г1С-У.,dn=700; dn_branch=600; outer_diameter=720; wall_thickness=12; outer_d_branch=630; wall_branch=10; execution=1; material_grade=17Г1С-У; coating=ППУ ОЦ; gost_designation=720х12-630х10-17Г1С-У; source_subcategory=Тройники,variation,гост-30732-2020-тройники-720x12-630x10-ппу-оц-,17Г1С-У,Нет,,onbackorder,no,1,630,10,700,600,,,,,,ППУ ОЦ,Тройники,720х12-630х10-17Г1С-У,
гост-30732-2020-тройники-720x12-630x10-ппу-пэ-,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 720х12 - 630х10 ГОСТ 30732-2020,700,600,720,12,630,10,,,,,,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,,,,720х12-630х10-20,False,гост-30732-2020-тройники-720x12-630x10-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 700. DN ответвления 600. Наружный диаметр 720 мм. Толщина стенки 12 мм. Ответвление 630х10 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 720х12-630х10-20.,dn=700; dn_branch=600; outer_diameter=720; wall_thickness=12; outer_d_branch=630; wall_branch=10; execution=1; material_grade=20; coating=ППУ ПЭ; gost_designation=720х12-630х10-20; source_subcategory=Тройники,variable,,17Г1С-У|20,Нет,,onbackorder,no,1,630,10,700,600,,,,,,ППУ ПЭ,Тройники,720х12-630х10-20,
гост-30732-2020-тройники-720x12-630x10-ппу-пэ--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 720х12 - 630х10 Ст20 ГОСТ 30732-2020,700,600,720,12,630,10,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,20,,,720х12-630х10-20,False,гост-30732-2020-тройники-720x12-630x10-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 700. DN ответвления 600. Наружный диаметр 720 мм. Толщина стенки 12 мм. Ответвление 630х10 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 720х12-630х10-20.,dn=700; dn_branch=600; outer_diameter=720; wall_thickness=12; outer_d_branch=630; wall_branch=10; execution=1; material_grade=20; coating=ППУ ПЭ; gost_designation=720х12-630х10-20; source_subcategory=Тройники,variation,гост-30732-2020-тройники-720x12-630x10-ппу-пэ-,20,Нет,,onbackorder,no,1,630,10,700,600,,,,,,ППУ ПЭ,Тройники,720х12-630х10-20,
гост-30732-2020-тройники-720x12-630x10-ппу-пэ--17г1с-у,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 720х12 - 630х10 17Г1С-У ГОСТ 30732-2020,700,600,720,12,630,10,,,,,17Г1С-У,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,17Г1С-У,,,720х12-630х10-17Г1С-У,False,гост-30732-2020-тройники-720x12-630x10-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 700. DN ответвления 600. Наружный диаметр 720 мм. Толщина стенки 12 мм. Ответвление 630х10 мм. Исполнение 1. Марка стали 17Г1С-У. Условное обозначение: 720х12-630х10-17Г1С-У.,dn=700; dn_branch=600; outer_diameter=720; wall_thickness=12; outer_d_branch=630; wall_branch=10; execution=1; material_grade=17Г1С-У; coating=ППУ ПЭ; gost_designation=720х12-630х10-17Г1С-У; source_subcategory=Тройники,variation,гост-30732-2020-тройники-720x12-630x10-ппу-пэ-,17Г1С-У,Нет,,onbackorder,no,1,630,10,700,600,,,,,,ППУ ПЭ,Тройники,720х12-630х10-17Г1С-У,
гост-30732-2020-тройники-720x12-720x12-ппу-оц-,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 720х12 - 720х12 ГОСТ 30732-2020,700,700,720,12,720,12,,,,,,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,,,,720х12-20,False,гост-30732-2020-тройники-720x12-720x12-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 700. DN ответвления 700. Наружный диаметр 720 мм. Толщина стенки 12 мм. Ответвление 720х12 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 720х12-20.,dn=700; dn_branch=700; outer_diameter=720; wall_thickness=12; outer_d_branch=720; wall_branch=12; execution=1; material_grade=20; coating=ППУ ОЦ; gost_designation=720х12-20; source_subcategory=Тройники,variable,,17Г1С-У|20,Нет,,onbackorder,no,1,720,12,700,700,,,,,,ППУ ОЦ,Тройники,720х12-20,
гост-30732-2020-тройники-720x12-720x12-ппу-оц--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 720х12 - 720х12 Ст20 ГОСТ 30732-2020,700,700,720,12,720,12,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,20,,,720х12-20,False,гост-30732-2020-тройники-720x12-720x12-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 700. DN ответвления 700. Наружный диаметр 720 мм. Толщина стенки 12 мм. Ответвление 720х12 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 720х12-20.,dn=700; dn_branch=700; outer_diameter=720; wall_thickness=12; outer_d_branch=720; wall_branch=12; execution=1; material_grade=20; coating=ППУ ОЦ; gost_designation=720х12-20; source_subcategory=Тройники,variation,гост-30732-2020-тройники-720x12-720x12-ппу-оц-,20,Нет,,onbackorder,no,1,720,12,700,700,,,,,,ППУ ОЦ,Тройники,720х12-20,
гост-30732-2020-тройники-720x12-720x12-ппу-оц--17г1с-у,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 720х12 - 720х12 17Г1С-У ГОСТ 30732-2020,700,700,720,12,720,12,,,,,17Г1С-У,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,17Г1С-У,,,720х12-17Г1С-У,False,гост-30732-2020-тройники-720x12-720x12-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 700. DN ответвления 700. Наружный диаметр 720 мм. Толщина стенки 12 мм. Ответвление 720х12 мм. Исполнение 1. Марка стали 17Г1С-У. Условное обозначение: 720х12-17Г1С-У.,dn=700; dn_branch=700; outer_diameter=720; wall_thickness=12; outer_d_branch=720; wall_branch=12; execution=1; material_grade=17Г1С-У; coating=ППУ ОЦ; gost_designation=720х12-17Г1С-У; source_subcategory=Тройники,variation,гост-30732-2020-тройники-720x12-720x12-ппу-оц-,17Г1С-У,Нет,,onbackorder,no,1,720,12,700,700,,,,,,ППУ ОЦ,Тройники,720х12-17Г1С-У,
гост-30732-2020-тройники-720x12-720x12-ппу-пэ-,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 720х12 - 720х12 ГОСТ 30732-2020,700,700,720,12,720,12,,,,,,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,,,,720х12-20,False,гост-30732-2020-тройники-720x12-720x12-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 700. DN ответвления 700. Наружный диаметр 720 мм. Толщина стенки 12 мм. Ответвление 720х12 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 720х12-20.,dn=700; dn_branch=700; outer_diameter=720; wall_thickness=12; outer_d_branch=720; wall_branch=12; execution=1; material_grade=20; coating=ППУ ПЭ; gost_designation=720х12-20; source_subcategory=Тройники,variable,,17Г1С-У|20,Нет,,onbackorder,no,1,720,12,700,700,,,,,,ППУ ПЭ,Тройники,720х12-20,
гост-30732-2020-тройники-720x12-720x12-ппу-пэ--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 720х12 - 720х12 Ст20 ГОСТ 30732-2020,700,700,720,12,720,12,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,20,,,720х12-20,False,гост-30732-2020-тройники-720x12-720x12-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 700. DN ответвления 700. Наружный диаметр 720 мм. Толщина стенки 12 мм. Ответвление 720х12 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 720х12-20.,dn=700; dn_branch=700; outer_diameter=720; wall_thickness=12; outer_d_branch=720; wall_branch=12; execution=1; material_grade=20; coating=ППУ ПЭ; gost_designation=720х12-20; source_subcategory=Тройники,variation,гост-30732-2020-тройники-720x12-720x12-ппу-пэ-,20,Нет,,onbackorder,no,1,720,12,700,700,,,,,,ППУ ПЭ,Тройники,720х12-20,
гост-30732-2020-тройники-720x12-720x12-ппу-пэ--17г1с-у,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ПЭ 720х12 - 720х12 17Г1С-У ГОСТ 30732-2020,700,700,720,12,720,12,,,,,17Г1С-У,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ПЭ,17Г1С-У,,,720х12-17Г1С-У,False,гост-30732-2020-тройники-720x12-720x12-ппу-пэ-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ПЭ. DN 700. DN ответвления 700. Наружный диаметр 720 мм. Толщина стенки 12 мм. Ответвление 720х12 мм. Исполнение 1. Марка стали 17Г1С-У. Условное обозначение: 720х12-17Г1С-У.,dn=700; dn_branch=700; outer_diameter=720; wall_thickness=12; outer_d_branch=720; wall_branch=12; execution=1; material_grade=17Г1С-У; coating=ППУ ПЭ; gost_designation=720х12-17Г1С-У; source_subcategory=Тройники,variation,гост-30732-2020-тройники-720x12-720x12-ппу-пэ-,17Г1С-У,Нет,,onbackorder,no,1,720,12,700,700,,,,,,ППУ ПЭ,Тройники,720х12-17Г1С-У,
гост-30732-2020-тройники-820x12-426x10-ппу-оц-,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 820х12 - 426х10 ГОСТ 30732-2020,800,400,820,12,426,10,,,,,,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,,,,820х12-426х10-20,False,гост-30732-2020-тройники-820x12-426x10-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 800. DN ответвления 400. Наружный диаметр 820 мм. Толщина стенки 12 мм. Ответвление 426х10 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 820х12-426х10-20.,dn=800; dn_branch=400; outer_diameter=820; wall_thickness=12; outer_d_branch=426; wall_branch=10; execution=1; material_grade=20; coating=ППУ ОЦ; gost_designation=820х12-426х10-20; source_subcategory=Тройники,variable,,17Г1С-У|20,Нет,,onbackorder,no,1,426,10,800,400,,,,,,ППУ ОЦ,Тройники,820х12-426х10-20,
гост-30732-2020-тройники-820x12-426x10-ппу-оц--20,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 820х12 - 426х10 Ст20 ГОСТ 30732-2020,800,400,820,12,426,10,,,,,20,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,20,,,820х12-426х10-20,False,гост-30732-2020-тройники-820x12-426x10-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 800. DN ответвления 400. Наружный диаметр 820 мм. Толщина стенки 12 мм. Ответвление 426х10 мм. Исполнение 1. Марка стали Ст20. Условное обозначение: 820х12-426х10-20.,dn=800; dn_branch=400; outer_diameter=820; wall_thickness=12; outer_d_branch=426; wall_branch=10; execution=1; material_grade=20; coating=ППУ ОЦ; gost_designation=820х12-426х10-20; source_subcategory=Тройники,variation,гост-30732-2020-тройники-820x12-426x10-ппу-оц-,20,Нет,,onbackorder,no,1,426,10,800,400,,,,,,ППУ ОЦ,Тройники,820х12-426х10-20,
гост-30732-2020-тройники-820x12-426x10-ппу-оц--17г1с-у,гост-30732-2020,ГОСТ 30732-2020,изоляция-и-покрытия,Изоляция и покрытия,ППУ,Тройник ППУ ОЦ 820х12 - 426х10 17Г1С-У ГОСТ 30732-2020,800,400,820,12,426,10,,,,,17Г1С-У,,pdf/изоляция-и-покрытия/ГОСТ_30732_2020.pdf,,,,,,1,ППУ ОЦ,17Г1С-У,,,820х12-426х10-17Г1С-У,False,гост-30732-2020-тройники-820x12-426x10-ппу-оц-,Тройник с теплоизоляцией по ГОСТ 30732-2020. Оболочка: ППУ ОЦ. DN 800. DN ответвления 400. Наружный диаметр 820 мм. Толщина стенки 12 мм. Ответвление 426х10 мм. Исполнение 1. Марка стали 17Г1С-У. Условное обозначение: 820х12-426х10-17Г1С-У.,dn=800; dn_branch=400; outer_diameter=820; wall_thickness=12; outer_d_branch=426; wall_branch=10; execution=1; material_grade=17Г1С-У; coating=ППУ ОЦ; gost_designation=820х12-426х10-17Г1С-У; source_subcategory=Тройники,variation,гост-30732-2020-тройники-820x12-426x10-ппу-оц-,17Г1С-У,Нет,,onbackorder,no,1,426,10,800,400,,,,,,ППУ ОЦ,Тройники,820х12-426х10-17Г1С-У,
