sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_bend_type,dim_radius_ratio,dim_connection,dim_construction,dim_radius_mm,dim_f_mm,dim_h_mm,dim_c_mm,dim_b_mm,dim_gost_designation,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,description,attributes,dim_w_mm,dim_outer_d_branch,dim_wall_branch,dim_dy,dim_dy1,dim_pn,dim_equal_pass,dim_length,dim_temperature,dim_height_mm,dim_cap_kind,dim_dimension_a,dim_flange_height_mm,dim_h1_mm,dim_surface_area_m2,dim_volume_dm3,dim_d_inner,dim_flange_thickness,dim_pn_mpa,dim_page,dim_bolt_circle_d,dim_stud_count,dim_outer_diameter,dim_h4,dim_bolt_d,dim_flange_type,dim_seal_face,dim_series,dim_mass_kg,dim_thread_size,dim_length_mm,dim_strength_class,dim_nominal_d_mm,dim_washer_type,dim_accuracy_class,dim_straight_length,dim_angle_length,dim_bend_length_l,dim_temperature_c,dim_pressure_standard,dim_length_l,dim_sector_h,dim_semi_sector_h_22_30,dim_pn_non_aggressive,dim_pn_aggressive,dim_arc_length,dim_developed_length,dim_developed_b,dim_wall_s1,dim_wall_sk,dim_pressure_group,dim_mass_method,dim_optional_execution,dim_data_source,dim_inner_diameter,dim_straight_length_1,dim_height_h,dim_figure,dim_pipe_od,dim_pipe_wall,dim_dao,dim_wall_s2,dim_with_support,dim_support_d
ост-24-125-09-89-01-100x80,ОСТ 24.125.09-89,ОСТ 24.125.09-1989,переходы,Переходы,ПК,Переход 100×80 133×14-108×12 ОСТ 24.125.09-1989,100,80,133,14,108,12,,,,4.5,,,pdf/переходы/ОСТ_24_125_09_89.pdf,,,,,,01,,,,,01 ОСТ 24.125.09-89,False,ост-24-125-09-89-01-100x80,01,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.09-1989. Тип: ПК. Ду 100×80. Большой конец 133×14 мм. Малый конец 108×12 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=100; dn_branch=80; outer_diameter=133; wall_thickness=14; outer_d_branch=108; wall_branch=12; execution=01; mass_kg=4.5; pressure=19.62; temperature_c=290,,,,100,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-01-10x6-08х18н10т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 14×2.0-10×2.0 исп.01 08Х18Н10Т ОСТ 24.125.08-1989,10,6,14,2.0,10,2.0,,,,0.1,08Х18Н10Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,01,,08Х18Н10Т,,,01 ОСТ 24.125.08-89,False,ост-24-125-08-89-01-10x6,01,,,,,,,,,,,variation,ост-24-125-08-89-01-10x6,08Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 10×6. Большой конец 14×2.0 мм. Малый конец 10×2.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=10; dn_branch=6; outer_diameter=14; wall_thickness=2.0; outer_d_branch=10; wall_branch=2.0; execution=01; mass_kg=0.1; pressure=19.62; temperature_c=290,,,,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-01-10x6-12х18н10т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 14×2.0-10×2.0 исп.01 12Х18Н10Т ОСТ 24.125.08-1989,10,6,14,2.0,10,2.0,,,,0.1,12Х18Н10Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,01,,12Х18Н10Т,,,01 ОСТ 24.125.08-89,False,ост-24-125-08-89-01-10x6,01,,,,,,,,,,,variation,ост-24-125-08-89-01-10x6,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 10×6. Большой конец 14×2.0 мм. Малый конец 10×2.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=10; dn_branch=6; outer_diameter=14; wall_thickness=2.0; outer_d_branch=10; wall_branch=2.0; execution=01; mass_kg=0.1; pressure=19.62; temperature_c=290,,,,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-01-10x6-10х17н13м2т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 14×2.0-10×2.0 исп.01 10Х17Н13М2Т ОСТ 24.125.08-1989,10,6,14,2.0,10,2.0,,,,0.1,10Х17Н13М2Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,01,,10Х17Н13М2Т,,,01 ОСТ 24.125.08-89,False,ост-24-125-08-89-01-10x6,01,,,,,,,,,,,variation,ост-24-125-08-89-01-10x6,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 10×6. Большой конец 14×2.0 мм. Малый конец 10×2.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=10; dn_branch=6; outer_diameter=14; wall_thickness=2.0; outer_d_branch=10; wall_branch=2.0; execution=01; mass_kg=0.1; pressure=19.62; temperature_c=290,,,,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-02-15x10,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 15×10 18×2.5-14×2.0 ОСТ 24.125.08-1989,15,10,18,2.5,14,2.0,,,,0.14,,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,02,,,,,02 ОСТ 24.125.08-89,False,ост-24-125-08-89-02-15x10,02,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 15×10. Большой конец 18×2.5 мм. Малый конец 14×2.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=15; dn_branch=10; outer_diameter=18; wall_thickness=2.5; outer_d_branch=14; wall_branch=2.0; execution=02; mass_kg=0.14; pressure=19.62; temperature_c=290,,,,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-02-15x10-08х18н10т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 18×2.5-14×2.0 исп.02 08Х18Н10Т ОСТ 24.125.08-1989,15,10,18,2.5,14,2.0,,,,0.14,08Х18Н10Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,02,,08Х18Н10Т,,,02 ОСТ 24.125.08-89,False,ост-24-125-08-89-02-15x10,02,,,,,,,,,,,variation,ост-24-125-08-89-02-15x10,08Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 15×10. Большой конец 18×2.5 мм. Малый конец 14×2.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=15; dn_branch=10; outer_diameter=18; wall_thickness=2.5; outer_d_branch=14; wall_branch=2.0; execution=02; mass_kg=0.14; pressure=19.62; temperature_c=290,,,,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-02-15x10-12х18н10т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 18×2.5-14×2.0 исп.02 12Х18Н10Т ОСТ 24.125.08-1989,15,10,18,2.5,14,2.0,,,,0.14,12Х18Н10Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,02,,12Х18Н10Т,,,02 ОСТ 24.125.08-89,False,ост-24-125-08-89-02-15x10,02,,,,,,,,,,,variation,ост-24-125-08-89-02-15x10,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 15×10. Большой конец 18×2.5 мм. Малый конец 14×2.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=15; dn_branch=10; outer_diameter=18; wall_thickness=2.5; outer_d_branch=14; wall_branch=2.0; execution=02; mass_kg=0.14; pressure=19.62; temperature_c=290,,,,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-02-15x10-10х17н13м2т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 18×2.5-14×2.0 исп.02 10Х17Н13М2Т ОСТ 24.125.08-1989,15,10,18,2.5,14,2.0,,,,0.14,10Х17Н13М2Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,02,,10Х17Н13М2Т,,,02 ОСТ 24.125.08-89,False,ост-24-125-08-89-02-15x10,02,,,,,,,,,,,variation,ост-24-125-08-89-02-15x10,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 15×10. Большой конец 18×2.5 мм. Малый конец 14×2.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=15; dn_branch=10; outer_diameter=18; wall_thickness=2.5; outer_d_branch=14; wall_branch=2.0; execution=02; mass_kg=0.14; pressure=19.62; temperature_c=290,,,,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-03-20x10,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 20×10 25×3.0 ОСТ 24.125.08-1989,20,10,25,3.0,,,,,,0.32,,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,03,,,,,03 ОСТ 24.125.08-89,False,ост-24-125-08-89-03-20x10,03,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 20×10. Большой конец 25×3.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=20; dn_branch=10; outer_diameter=25; wall_thickness=3.0; outer_d_branch=; wall_branch=; execution=03; mass_kg=0.32; pressure=19.62; temperature_c=290,,,,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-03-20x10-08х18н10т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 25×3.0 исп.03 08Х18Н10Т ОСТ 24.125.08-1989,20,10,25,3.0,,,,,,0.32,08Х18Н10Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,03,,08Х18Н10Т,,,03 ОСТ 24.125.08-89,False,ост-24-125-08-89-03-20x10,03,,,,,,,,,,,variation,ост-24-125-08-89-03-20x10,08Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 20×10. Большой конец 25×3.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=20; dn_branch=10; outer_diameter=25; wall_thickness=3.0; outer_d_branch=; wall_branch=; execution=03; mass_kg=0.32; pressure=19.62; temperature_c=290,,,,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-03-20x10-12х18н10т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 25×3.0 исп.03 12Х18Н10Т ОСТ 24.125.08-1989,20,10,25,3.0,,,,,,0.32,12Х18Н10Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,03,,12Х18Н10Т,,,03 ОСТ 24.125.08-89,False,ост-24-125-08-89-03-20x10,03,,,,,,,,,,,variation,ост-24-125-08-89-03-20x10,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 20×10. Большой конец 25×3.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=20; dn_branch=10; outer_diameter=25; wall_thickness=3.0; outer_d_branch=; wall_branch=; execution=03; mass_kg=0.32; pressure=19.62; temperature_c=290,,,,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-03-20x10-10х17н13м2т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 25×3.0 исп.03 10Х17Н13М2Т ОСТ 24.125.08-1989,20,10,25,3.0,,,,,,0.32,10Х17Н13М2Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,03,,10Х17Н13М2Т,,,03 ОСТ 24.125.08-89,False,ост-24-125-08-89-03-20x10,03,,,,,,,,,,,variation,ост-24-125-08-89-03-20x10,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 20×10. Большой конец 25×3.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=20; dn_branch=10; outer_diameter=25; wall_thickness=3.0; outer_d_branch=; wall_branch=; execution=03; mass_kg=0.32; pressure=19.62; temperature_c=290,,,,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-04-20x15,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 20×15 18×2.5 ОСТ 24.125.08-1989,20,15,,,18,2.5,,,,0.22,,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,04,,,,,04 ОСТ 24.125.08-89,False,ост-24-125-08-89-04-20x15,04,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 20×15. Малый конец 18×2.5 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=20; dn_branch=15; outer_diameter=; wall_thickness=; outer_d_branch=18; wall_branch=2.5; execution=04; mass_kg=0.22; pressure=19.62; temperature_c=290,,,,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-04-20x15-08х18н10т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 18×2.5 исп.04 08Х18Н10Т ОСТ 24.125.08-1989,20,15,,,18,2.5,,,,0.22,08Х18Н10Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,04,,08Х18Н10Т,,,04 ОСТ 24.125.08-89,False,ост-24-125-08-89-04-20x15,04,,,,,,,,,,,variation,ост-24-125-08-89-04-20x15,08Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 20×15. Малый конец 18×2.5 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=20; dn_branch=15; outer_diameter=; wall_thickness=; outer_d_branch=18; wall_branch=2.5; execution=04; mass_kg=0.22; pressure=19.62; temperature_c=290,,,,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-04-20x15-12х18н10т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 18×2.5 исп.04 12Х18Н10Т ОСТ 24.125.08-1989,20,15,,,18,2.5,,,,0.22,12Х18Н10Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,04,,12Х18Н10Т,,,04 ОСТ 24.125.08-89,False,ост-24-125-08-89-04-20x15,04,,,,,,,,,,,variation,ост-24-125-08-89-04-20x15,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 20×15. Малый конец 18×2.5 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=20; dn_branch=15; outer_diameter=; wall_thickness=; outer_d_branch=18; wall_branch=2.5; execution=04; mass_kg=0.22; pressure=19.62; temperature_c=290,,,,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-04-20x15-10х17н13м2т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 18×2.5 исп.04 10Х17Н13М2Т ОСТ 24.125.08-1989,20,15,,,18,2.5,,,,0.22,10Х17Н13М2Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,04,,10Х17Н13М2Т,,,04 ОСТ 24.125.08-89,False,ост-24-125-08-89-04-20x15,04,,,,,,,,,,,variation,ост-24-125-08-89-04-20x15,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 20×15. Малый конец 18×2.5 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=20; dn_branch=15; outer_diameter=; wall_thickness=; outer_d_branch=18; wall_branch=2.5; execution=04; mass_kg=0.22; pressure=19.62; temperature_c=290,,,,20,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-05-25x15,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 25×15 32×3.5 ОСТ 24.125.08-1989,25,15,32,3.5,,,,,,0.45,,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,05,,,,,05 ОСТ 24.125.08-89,False,ост-24-125-08-89-05-25x15,05,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 25×15. Большой конец 32×3.5 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=25; dn_branch=15; outer_diameter=32; wall_thickness=3.5; outer_d_branch=; wall_branch=; execution=05; mass_kg=0.45; pressure=19.62; temperature_c=290,,,,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-05-25x15-08х18н10т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 32×3.5 исп.05 08Х18Н10Т ОСТ 24.125.08-1989,25,15,32,3.5,,,,,,0.45,08Х18Н10Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,05,,08Х18Н10Т,,,05 ОСТ 24.125.08-89,False,ост-24-125-08-89-05-25x15,05,,,,,,,,,,,variation,ост-24-125-08-89-05-25x15,08Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 25×15. Большой конец 32×3.5 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=25; dn_branch=15; outer_diameter=32; wall_thickness=3.5; outer_d_branch=; wall_branch=; execution=05; mass_kg=0.45; pressure=19.62; temperature_c=290,,,,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-05-25x15-12х18н10т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 32×3.5 исп.05 12Х18Н10Т ОСТ 24.125.08-1989,25,15,32,3.5,,,,,,0.45,12Х18Н10Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,05,,12Х18Н10Т,,,05 ОСТ 24.125.08-89,False,ост-24-125-08-89-05-25x15,05,,,,,,,,,,,variation,ост-24-125-08-89-05-25x15,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 25×15. Большой конец 32×3.5 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=25; dn_branch=15; outer_diameter=32; wall_thickness=3.5; outer_d_branch=; wall_branch=; execution=05; mass_kg=0.45; pressure=19.62; temperature_c=290,,,,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-05-25x15-10х17н13м2т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 32×3.5 исп.05 10Х17Н13М2Т ОСТ 24.125.08-1989,25,15,32,3.5,,,,,,0.45,10Х17Н13М2Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,05,,10Х17Н13М2Т,,,05 ОСТ 24.125.08-89,False,ост-24-125-08-89-05-25x15,05,,,,,,,,,,,variation,ост-24-125-08-89-05-25x15,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 25×15. Большой конец 32×3.5 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=25; dn_branch=15; outer_diameter=32; wall_thickness=3.5; outer_d_branch=; wall_branch=; execution=05; mass_kg=0.45; pressure=19.62; temperature_c=290,,,,25,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-06-25x20,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 25×20 25×3.0 ОСТ 24.125.08-1989,25,20,,,25,3.0,,,,0.35,,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,06,,,,,06 ОСТ 24.125.08-89,False,ост-24-125-08-89-06-25x20,06,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 25×20. Малый конец 25×3.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=25; dn_branch=20; outer_diameter=; wall_thickness=; outer_d_branch=25; wall_branch=3.0; execution=06; mass_kg=0.35; pressure=19.62; temperature_c=290,,,,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-06-25x20-08х18н10т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 25×3.0 исп.06 08Х18Н10Т ОСТ 24.125.08-1989,25,20,,,25,3.0,,,,0.35,08Х18Н10Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,06,,08Х18Н10Т,,,06 ОСТ 24.125.08-89,False,ост-24-125-08-89-06-25x20,06,,,,,,,,,,,variation,ост-24-125-08-89-06-25x20,08Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 25×20. Малый конец 25×3.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=25; dn_branch=20; outer_diameter=; wall_thickness=; outer_d_branch=25; wall_branch=3.0; execution=06; mass_kg=0.35; pressure=19.62; temperature_c=290,,,,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-06-25x20-12х18н10т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 25×3.0 исп.06 12Х18Н10Т ОСТ 24.125.08-1989,25,20,,,25,3.0,,,,0.35,12Х18Н10Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,06,,12Х18Н10Т,,,06 ОСТ 24.125.08-89,False,ост-24-125-08-89-06-25x20,06,,,,,,,,,,,variation,ост-24-125-08-89-06-25x20,12Х18Н10Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 25×20. Малый конец 25×3.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=25; dn_branch=20; outer_diameter=; wall_thickness=; outer_d_branch=25; wall_branch=3.0; execution=06; mass_kg=0.35; pressure=19.62; temperature_c=290,,,,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-06-25x20-10х17н13м2т,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 25×3.0 исп.06 10Х17Н13М2Т ОСТ 24.125.08-1989,25,20,,,25,3.0,,,,0.35,10Х17Н13М2Т,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,06,,10Х17Н13М2Т,,,06 ОСТ 24.125.08-89,False,ост-24-125-08-89-06-25x20,06,,,,,,,,,,,variation,ост-24-125-08-89-06-25x20,10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 25×20. Малый конец 25×3.0 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=25; dn_branch=20; outer_diameter=; wall_thickness=; outer_d_branch=25; wall_branch=3.0; execution=06; mass_kg=0.35; pressure=19.62; temperature_c=290,,,,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
ост-24-125-08-89-07-32x15,ОСТ 24.125.08-89,ОСТ 24.125.08-1989,переходы,Переходы,ПК,Переход 32×15 38×3.5-18×2.5 ОСТ 24.125.08-1989,32,15,38,3.5,18,2.5,,,,0.56,,,pdf/переходы/ОСТ_24_125_08_89.pdf,,,,,,07,,,,,07 ОСТ 24.125.08-89,False,ост-24-125-08-89-07-32x15,07,,,,,,,,,,,variable,,08Х18Н10Т|12Х18Н10Т|10Х17Н13М2Т,Нет,,onbackorder,no,Переход концентрический по ОСТ 24.125.08-1989. Тип: ПК. Ду 32×15. Большой конец 38×3.5 мм. Малый конец 18×2.5 мм. Рабочее давление 19.62 МПа при 290 °C. Сталь аустенитная 08Х18Н10Т и аналоги.,dn=32; dn_branch=15; outer_diameter=38; wall_thickness=3.5; outer_d_branch=18; wall_branch=2.5; execution=07; mass_kg=0.56; pressure=19.62; temperature_c=290,,,,32,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,
