sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_thread_size,dim_length_mm,description,attributes,dim_strength_class,dim_nominal_d_mm,dim_washer_type,dim_accuracy_class
10494-ШП-14-60-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M14х60 Ст20 ГОСТ 10494-80,14,,14,60,,,,,,0.073,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,14,60,,,,,,20,,,,False,10494-ШП-14-60-20,14,60,Крепёж по ГОСТ 10494-1980. Резьба M14. Длина 60 мм. Марка стали 20. Масса 0.073 кг.,dn=14; outer_diameter=14; wall_thickness=60; mass_kg=0.073; material=20; thread_size=14; length_mm=60; material_grade=20; thread_size=14; length_mm=60,,,,
10494-ШП-48-105-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M48х105 Ст20 ГОСТ 10494-80,48,,48,105,,,,,,5.567,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,48,105,,,,,,20,,,,False,10494-ШП-48-105-20,48,105,Крепёж по ГОСТ 10494-1980. Резьба M48. Длина 105 мм. Марка стали 20. Масса 5.567 кг.,dn=48; outer_diameter=48; wall_thickness=105; mass_kg=5.567; material=20; thread_size=48; length_mm=105; material_grade=20; thread_size=48; length_mm=105,,,,
10494-ШП-48-110-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M48х110 Ст20 ГОСТ 10494-80,48,,48,110,,,,,,5.709,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,48,110,,,,,,20,,,,False,10494-ШП-48-110-20,48,110,Крепёж по ГОСТ 10494-1980. Резьба M48. Длина 110 мм. Марка стали 20. Масса 5.709 кг.,dn=48; outer_diameter=48; wall_thickness=110; mass_kg=5.709; material=20; thread_size=48; length_mm=110; material_grade=20; thread_size=48; length_mm=110,,,,
10494-ШП-48-115-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M48х115 Ст20 ГОСТ 10494-80,48,,48,115,,,,,,5.851,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,48,115,,,,,,20,,,,False,10494-ШП-48-115-20,48,115,Крепёж по ГОСТ 10494-1980. Резьба M48. Длина 115 мм. Марка стали 20. Масса 5.851 кг.,dn=48; outer_diameter=48; wall_thickness=115; mass_kg=5.851; material=20; thread_size=48; length_mm=115; material_grade=20; thread_size=48; length_mm=115,,,,
10494-ШП-48-120-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M48х120 Ст20 ГОСТ 10494-80,48,,48,120,,,,,,5.994,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,48,120,,,,,,20,,,,False,10494-ШП-48-120-20,48,120,Крепёж по ГОСТ 10494-1980. Резьба M48. Длина 120 мм. Марка стали 20. Масса 5.994 кг.,dn=48; outer_diameter=48; wall_thickness=120; mass_kg=5.994; material=20; thread_size=48; length_mm=120; material_grade=20; thread_size=48; length_mm=120,,,,
10494-ШП-48-130-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M48х130 Ст20 ГОСТ 10494-80,48,,48,130,,,,,,6.136,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,48,130,,,,,,20,,,,False,10494-ШП-48-130-20,48,130,Крепёж по ГОСТ 10494-1980. Резьба M48. Длина 130 мм. Марка стали 20. Масса 6.136 кг.,dn=48; outer_diameter=48; wall_thickness=130; mass_kg=6.136; material=20; thread_size=48; length_mm=130; material_grade=20; thread_size=48; length_mm=130,,,,
10494-ШП-48-140-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M48х140 Ст20 ГОСТ 10494-80,48,,48,140,,,,,,6.278,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,48,140,,,,,,20,,,,False,10494-ШП-48-140-20,48,140,Крепёж по ГОСТ 10494-1980. Резьба M48. Длина 140 мм. Марка стали 20. Масса 6.278 кг.,dn=48; outer_diameter=48; wall_thickness=140; mass_kg=6.278; material=20; thread_size=48; length_mm=140; material_grade=20; thread_size=48; length_mm=140,,,,
10494-ШП-48-150-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M48х150 Ст20 ГОСТ 10494-80,48,,48,150,,,,,,6.420,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,48,150,,,,,,20,,,,False,10494-ШП-48-150-20,48,150,Крепёж по ГОСТ 10494-1980. Резьба M48. Длина 150 мм. Марка стали 20. Масса 6.420 кг.,dn=48; outer_diameter=48; wall_thickness=150; mass_kg=6.420; material=20; thread_size=48; length_mm=150; material_grade=20; thread_size=48; length_mm=150,,,,
10494-ШП-48-160-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M48х160 Ст20 ГОСТ 10494-80,48,,48,160,,,,,,6.562,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,48,160,,,,,,20,,,,False,10494-ШП-48-160-20,48,160,Крепёж по ГОСТ 10494-1980. Резьба M48. Длина 160 мм. Марка стали 20. Масса 6.562 кг.,dn=48; outer_diameter=48; wall_thickness=160; mass_kg=6.562; material=20; thread_size=48; length_mm=160; material_grade=20; thread_size=48; length_mm=160,,,,
10494-ШП-48-170-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M48х170 Ст20 ГОСТ 10494-80,48,,48,170,,,,,,6.704,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,48,170,,,,,,20,,,,False,10494-ШП-48-170-20,48,170,Крепёж по ГОСТ 10494-1980. Резьба M48. Длина 170 мм. Марка стали 20. Масса 6.704 кг.,dn=48; outer_diameter=48; wall_thickness=170; mass_kg=6.704; material=20; thread_size=48; length_mm=170; material_grade=20; thread_size=48; length_mm=170,,,,
10494-ШП-48-180-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M48х180 Ст20 ГОСТ 10494-80,48,,48,180,,,,,,6.846,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,48,180,,,,,,20,,,,False,10494-ШП-48-180-20,48,180,Крепёж по ГОСТ 10494-1980. Резьба M48. Длина 180 мм. Марка стали 20. Масса 6.846 кг.,dn=48; outer_diameter=48; wall_thickness=180; mass_kg=6.846; material=20; thread_size=48; length_mm=180; material_grade=20; thread_size=48; length_mm=180,,,,
10494-ШП-48-190-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M48х190 Ст20 ГОСТ 10494-80,48,,48,190,,,,,,6.988,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,48,190,,,,,,20,,,,False,10494-ШП-48-190-20,48,190,Крепёж по ГОСТ 10494-1980. Резьба M48. Длина 190 мм. Марка стали 20. Масса 6.988 кг.,dn=48; outer_diameter=48; wall_thickness=190; mass_kg=6.988; material=20; thread_size=48; length_mm=190; material_grade=20; thread_size=48; length_mm=190,,,,
10494-ШП-52-60-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х60 Ст20 ГОСТ 10494-80,52,,52,60,,,,,,5.735,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,60,,,,,,20,,,,False,10494-ШП-52-60-20,52,60,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 60 мм. Марка стали 20. Масса 5.735 кг.,dn=52; outer_diameter=52; wall_thickness=60; mass_kg=5.735; material=20; thread_size=52; length_mm=60; material_grade=20; thread_size=52; length_mm=60,,,,
10494-ШП-52-65-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х65 Ст20 ГОСТ 10494-80,52,,52,65,,,,,,5.902,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,65,,,,,,20,,,,False,10494-ШП-52-65-20,52,65,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 65 мм. Марка стали 20. Масса 5.902 кг.,dn=52; outer_diameter=52; wall_thickness=65; mass_kg=5.902; material=20; thread_size=52; length_mm=65; material_grade=20; thread_size=52; length_mm=65,,,,
10494-ШП-52-70-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х70 Ст20 ГОСТ 10494-80,52,,52,70,,,,,,6.068,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,70,,,,,,20,,,,False,10494-ШП-52-70-20,52,70,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 70 мм. Марка стали 20. Масса 6.068 кг.,dn=52; outer_diameter=52; wall_thickness=70; mass_kg=6.068; material=20; thread_size=52; length_mm=70; material_grade=20; thread_size=52; length_mm=70,,,,
10494-ШП-52-75-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х75 Ст20 ГОСТ 10494-80,52,,52,75,,,,,,6.235,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,75,,,,,,20,,,,False,10494-ШП-52-75-20,52,75,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 75 мм. Марка стали 20. Масса 6.235 кг.,dn=52; outer_diameter=52; wall_thickness=75; mass_kg=6.235; material=20; thread_size=52; length_mm=75; material_grade=20; thread_size=52; length_mm=75,,,,
10494-ШП-52-80-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х80 Ст20 ГОСТ 10494-80,52,,52,80,,,,,,6.402,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,80,,,,,,20,,,,False,10494-ШП-52-80-20,52,80,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 80 мм. Марка стали 20. Масса 6.402 кг.,dn=52; outer_diameter=52; wall_thickness=80; mass_kg=6.402; material=20; thread_size=52; length_mm=80; material_grade=20; thread_size=52; length_mm=80,,,,
10494-ШП-52-85-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х85 Ст20 ГОСТ 10494-80,52,,52,85,,,,,,6.568,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,85,,,,,,20,,,,False,10494-ШП-52-85-20,52,85,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 85 мм. Марка стали 20. Масса 6.568 кг.,dn=52; outer_diameter=52; wall_thickness=85; mass_kg=6.568; material=20; thread_size=52; length_mm=85; material_grade=20; thread_size=52; length_mm=85,,,,
10494-ШП-52-90-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х90 Ст20 ГОСТ 10494-80,52,,52,90,,,,,,6.735,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,90,,,,,,20,,,,False,10494-ШП-52-90-20,52,90,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 90 мм. Марка стали 20. Масса 6.735 кг.,dn=52; outer_diameter=52; wall_thickness=90; mass_kg=6.735; material=20; thread_size=52; length_mm=90; material_grade=20; thread_size=52; length_mm=90,,,,
10494-ШП-52-95-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х95 Ст20 ГОСТ 10494-80,52,,52,95,,,,,,6.902,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,95,,,,,,20,,,,False,10494-ШП-52-95-20,52,95,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 95 мм. Марка стали 20. Масса 6.902 кг.,dn=52; outer_diameter=52; wall_thickness=95; mass_kg=6.902; material=20; thread_size=52; length_mm=95; material_grade=20; thread_size=52; length_mm=95,,,,
10494-ШП-52-100-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х100 Ст20 ГОСТ 10494-80,52,,52,100,,,,,,7.069,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,100,,,,,,20,,,,False,10494-ШП-52-100-20,52,100,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 100 мм. Марка стали 20. Масса 7.069 кг.,dn=52; outer_diameter=52; wall_thickness=100; mass_kg=7.069; material=20; thread_size=52; length_mm=100; material_grade=20; thread_size=52; length_mm=100,,,,
10494-ШП-52-105-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х105 Ст20 ГОСТ 10494-80,52,,52,105,,,,,,7.235,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,105,,,,,,20,,,,False,10494-ШП-52-105-20,52,105,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 105 мм. Марка стали 20. Масса 7.235 кг.,dn=52; outer_diameter=52; wall_thickness=105; mass_kg=7.235; material=20; thread_size=52; length_mm=105; material_grade=20; thread_size=52; length_mm=105,,,,
10494-ШП-52-110-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х110 Ст20 ГОСТ 10494-80,52,,52,110,,,,,,7.402,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,110,,,,,,20,,,,False,10494-ШП-52-110-20,52,110,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 110 мм. Марка стали 20. Масса 7.402 кг.,dn=52; outer_diameter=52; wall_thickness=110; mass_kg=7.402; material=20; thread_size=52; length_mm=110; material_grade=20; thread_size=52; length_mm=110,,,,
10494-ШП-52-115-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х115 Ст20 ГОСТ 10494-80,52,,52,115,,,,,,7.569,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,115,,,,,,20,,,,False,10494-ШП-52-115-20,52,115,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 115 мм. Марка стали 20. Масса 7.569 кг.,dn=52; outer_diameter=52; wall_thickness=115; mass_kg=7.569; material=20; thread_size=52; length_mm=115; material_grade=20; thread_size=52; length_mm=115,,,,
10494-ШП-52-120-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х120 Ст20 ГОСТ 10494-80,52,,52,120,,,,,,7.735,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,120,,,,,,20,,,,False,10494-ШП-52-120-20,52,120,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 120 мм. Марка стали 20. Масса 7.735 кг.,dn=52; outer_diameter=52; wall_thickness=120; mass_kg=7.735; material=20; thread_size=52; length_mm=120; material_grade=20; thread_size=52; length_mm=120,,,,
10494-ШП-52-130-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х130 Ст20 ГОСТ 10494-80,52,,52,130,,,,,,7.903,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,130,,,,,,20,,,,False,10494-ШП-52-130-20,52,130,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 130 мм. Марка стали 20. Масса 7.903 кг.,dn=52; outer_diameter=52; wall_thickness=130; mass_kg=7.903; material=20; thread_size=52; length_mm=130; material_grade=20; thread_size=52; length_mm=130,,,,
10494-ШП-52-140-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х140 Ст20 ГОСТ 10494-80,52,,52,140,,,,,,8.069,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,140,,,,,,20,,,,False,10494-ШП-52-140-20,52,140,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 140 мм. Марка стали 20. Масса 8.069 кг.,dn=52; outer_diameter=52; wall_thickness=140; mass_kg=8.069; material=20; thread_size=52; length_mm=140; material_grade=20; thread_size=52; length_mm=140,,,,
10494-ШП-52-150-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х150 Ст20 ГОСТ 10494-80,52,,52,150,,,,,,8.236,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,150,,,,,,20,,,,False,10494-ШП-52-150-20,52,150,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 150 мм. Марка стали 20. Масса 8.236 кг.,dn=52; outer_diameter=52; wall_thickness=150; mass_kg=8.236; material=20; thread_size=52; length_mm=150; material_grade=20; thread_size=52; length_mm=150,,,,
10494-ШП-52-160-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х160 Ст20 ГОСТ 10494-80,52,,52,160,,,,,,8.403,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,160,,,,,,20,,,,False,10494-ШП-52-160-20,52,160,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 160 мм. Марка стали 20. Масса 8.403 кг.,dn=52; outer_diameter=52; wall_thickness=160; mass_kg=8.403; material=20; thread_size=52; length_mm=160; material_grade=20; thread_size=52; length_mm=160,,,,
10494-ШП-52-170-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M52х170 Ст20 ГОСТ 10494-80,52,,52,170,,,,,,8.569,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,52,170,,,,,,20,,,,False,10494-ШП-52-170-20,52,170,Крепёж по ГОСТ 10494-1980. Резьба M52. Длина 170 мм. Марка стали 20. Масса 8.569 кг.,dn=52; outer_diameter=52; wall_thickness=170; mass_kg=8.569; material=20; thread_size=52; length_mm=170; material_grade=20; thread_size=52; length_mm=170,,,,
10494-ШП-56-60-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M56х60 Ст20 ГОСТ 10494-80,56,,56,60,,,,,,7.358,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,56,60,,,,,,20,,,,False,10494-ШП-56-60-20,56,60,Крепёж по ГОСТ 10494-1980. Резьба M56. Длина 60 мм. Марка стали 20. Масса 7.358 кг.,dn=56; outer_diameter=56; wall_thickness=60; mass_kg=7.358; material=20; thread_size=56; length_mm=60; material_grade=20; thread_size=56; length_mm=60,,,,
10494-ШП-56-65-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M56х65 Ст20 ГОСТ 10494-80,56,,56,65,,,,,,7.551,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,56,65,,,,,,20,,,,False,10494-ШП-56-65-20,56,65,Крепёж по ГОСТ 10494-1980. Резьба M56. Длина 65 мм. Марка стали 20. Масса 7.551 кг.,dn=56; outer_diameter=56; wall_thickness=65; mass_kg=7.551; material=20; thread_size=56; length_mm=65; material_grade=20; thread_size=56; length_mm=65,,,,
10494-ШП-56-70-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M56х70 Ст20 ГОСТ 10494-80,56,,56,70,,,,,,7.745,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,56,70,,,,,,20,,,,False,10494-ШП-56-70-20,56,70,Крепёж по ГОСТ 10494-1980. Резьба M56. Длина 70 мм. Марка стали 20. Масса 7.745 кг.,dn=56; outer_diameter=56; wall_thickness=70; mass_kg=7.745; material=20; thread_size=56; length_mm=70; material_grade=20; thread_size=56; length_mm=70,,,,
10494-ШП-56-75-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M56х75 Ст20 ГОСТ 10494-80,56,,56,75,,,,,,7.938,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,56,75,,,,,,20,,,,False,10494-ШП-56-75-20,56,75,Крепёж по ГОСТ 10494-1980. Резьба M56. Длина 75 мм. Марка стали 20. Масса 7.938 кг.,dn=56; outer_diameter=56; wall_thickness=75; mass_kg=7.938; material=20; thread_size=56; length_mm=75; material_grade=20; thread_size=56; length_mm=75,,,,
10494-ШП-56-80-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M56х80 Ст20 ГОСТ 10494-80,56,,56,80,,,,,,8.131,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,56,80,,,,,,20,,,,False,10494-ШП-56-80-20,56,80,Крепёж по ГОСТ 10494-1980. Резьба M56. Длина 80 мм. Марка стали 20. Масса 8.131 кг.,dn=56; outer_diameter=56; wall_thickness=80; mass_kg=8.131; material=20; thread_size=56; length_mm=80; material_grade=20; thread_size=56; length_mm=80,,,,
10494-ШП-56-85-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M56х85 Ст20 ГОСТ 10494-80,56,,56,85,,,,,,8.325,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,56,85,,,,,,20,,,,False,10494-ШП-56-85-20,56,85,Крепёж по ГОСТ 10494-1980. Резьба M56. Длина 85 мм. Марка стали 20. Масса 8.325 кг.,dn=56; outer_diameter=56; wall_thickness=85; mass_kg=8.325; material=20; thread_size=56; length_mm=85; material_grade=20; thread_size=56; length_mm=85,,,,
10494-ШП-56-90-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M56х90 Ст20 ГОСТ 10494-80,56,,56,90,,,,,,8.518,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,56,90,,,,,,20,,,,False,10494-ШП-56-90-20,56,90,Крепёж по ГОСТ 10494-1980. Резьба M56. Длина 90 мм. Марка стали 20. Масса 8.518 кг.,dn=56; outer_diameter=56; wall_thickness=90; mass_kg=8.518; material=20; thread_size=56; length_mm=90; material_grade=20; thread_size=56; length_mm=90,,,,
10494-ШП-56-95-20,ГОСТ 10494-1980,ГОСТ 10494-1980,крепеж,Шпилька,ШП,Шпилька M56х95 Ст20 ГОСТ 10494-80,56,,56,95,,,,,,8.711,20,6,pdf/крепеж/ГОСТ_10494_1980.pdf,56,95,,,,,,20,,,,False,10494-ШП-56-95-20,56,95,Крепёж по ГОСТ 10494-1980. Резьба M56. Длина 95 мм. Марка стали 20. Масса 8.711 кг.,dn=56; outer_diameter=56; wall_thickness=95; mass_kg=8.711; material=20; thread_size=56; length_mm=95; material_grade=20; thread_size=56; length_mm=95,,,,
