sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_gost_designation,description,attributes,dim_outer_d_branch,dim_wall_branch,equal_pass,dim_equal_pass,woo_type
sto-95-127-2-65-76-3--32-1-15гс,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 76х3-32х3 15ГС СТО 95.127-2013,65,25,76,3,32,,,,,,15ГС,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,15ГС,,,76х3-32х3,False,sto-95-127-2-65-76-3--32-1,2,76х3-32х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 65. Размеры 76х3 мм. DN отвода 25. Исполнение 2. Марка стали 15ГС. Условное обозначение: 76х3-32х3.,dn=65; dn_branch=25; outer_diameter=76; wall_thickness=3; material=15ГС; execution=2; material_grade=15ГС; outer_d_branch=32; gost_designation=76х3-32х3,32,,,,simple
sto-95-127-2-65-76-3--32-1-17г1с,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 76х3-32х3 17Г1С СТО 95.127-2013,65,25,76,3,32,,,,,,17Г1С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17Г1С,,,76х3-32х3,False,sto-95-127-2-65-76-3--32-1,2,76х3-32х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 65. Размеры 76х3 мм. DN отвода 25. Исполнение 2. Марка стали 17Г1С. Условное обозначение: 76х3-32х3.,dn=65; dn_branch=25; outer_diameter=76; wall_thickness=3; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=32; gost_designation=76х3-32х3,32,,,,simple
sto-95-127-2-65-76-3--32-1-17г1сP,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник П 76х3-32х3 17Г1С СТО 95.127-2013,65,25,76,3,32,,,,,,17Г1С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17Г1С,,,76х3-32х3,True,sto-95-127-2-65-76-3--32-1,2,76х3-32х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 65. Размеры 76х3 мм. DN отвода 25. Исполнение 2. Марка стали 17Г1С. Условное обозначение: 76х3-32х3.,dn=65; dn_branch=25; outer_diameter=76; wall_thickness=3; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=32; gost_designation=76х3-32х3; supervised=Да,32,,,,simple
sto-95-127-2-65-76-3--32-1-17г1с-у,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 76х3-32х3 17Г1С-У СТО 95.127-2013,65,25,76,3,32,,,,,,17Г1С-У,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17Г1С-У,,,76х3-32х3,False,sto-95-127-2-65-76-3--32-1,2,76х3-32х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 65. Размеры 76х3 мм. DN отвода 25. Исполнение 2. Марка стали 17Г1С-У. Условное обозначение: 76х3-32х3.,dn=65; dn_branch=25; outer_diameter=76; wall_thickness=3; material=17Г1С-У; execution=2; material_grade=17Г1С-У; outer_d_branch=32; gost_designation=76х3-32х3,32,,,,simple
sto-95-127-2-65-76-3--32-1-17гс,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 76х3-32х3 17ГС СТО 95.127-2013,65,25,76,3,32,,,,,,17ГС,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17ГС,,,76х3-32х3,False,sto-95-127-2-65-76-3--32-1,2,76х3-32х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 65. Размеры 76х3 мм. DN отвода 25. Исполнение 2. Марка стали 17ГС. Условное обозначение: 76х3-32х3.,dn=65; dn_branch=25; outer_diameter=76; wall_thickness=3; material=17ГС; execution=2; material_grade=17ГС; outer_d_branch=32; gost_designation=76х3-32х3,32,,,,simple
sto-95-127-2-65-76-3--32-1-20,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 76х3-32х3 Ст20 СТО 95.127-2013,65,25,76,3,32,,,,,,20,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,20,,,76х3-32х3,False,sto-95-127-2-65-76-3--32-1,2,76х3-32х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 65. Размеры 76х3 мм. DN отвода 25. Исполнение 2. Марка стали 20. Условное обозначение: 76х3-32х3.,dn=65; dn_branch=25; outer_diameter=76; wall_thickness=3; material=20; execution=2; material_grade=20; outer_d_branch=32; gost_designation=76х3-32х3,32,,,,simple
sto-95-127-2-50-57-3--50-1-08х18н10т,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 57х3-50х3 08Х18Н10Т СТО 95.127-2013,50,50,57,3,57,3,,,,,08Х18Н10Т,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,08Х18Н10Т,,,57х3-50х3,False,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 08Х18Н10Т. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=08Х18Н10Т; execution=2; material_grade=08Х18Н10Т; outer_d_branch=50; gost_designation=57х3-50х3,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-09г2с,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 57х3-50х3 09Г2С СТО 95.127-2013,50,50,57,3,57,3,,,,,09Г2С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,09Г2С,,,57х3-50х3,False,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 09Г2С. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=50; gost_designation=57х3-50х3,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-09г2сP,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник П 57х3-50х3 09Г2С СТО 95.127-2013,50,50,57,3,57,3,,,,,09Г2С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,09Г2С,,,57х3-50х3,True,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 09Г2С. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=50; gost_designation=57х3-50х3; supervised=Да,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-10,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 57х3-50х3 Ст10 СТО 95.127-2013,50,50,57,3,57,3,,,,,10,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,10,,,57х3-50х3,False,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 10. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=10; execution=2; material_grade=10; outer_d_branch=50; gost_designation=57х3-50х3,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-10г2,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 57х3-50х3 10Г2 СТО 95.127-2013,50,50,57,3,57,3,,,,,10Г2,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,10Г2,,,57х3-50х3,False,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 10Г2. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=10Г2; execution=2; material_grade=10Г2; outer_d_branch=50; gost_designation=57х3-50х3,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-10г2с1,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 57х3-50х3 10Г2С1 СТО 95.127-2013,50,50,57,3,57,3,,,,,10Г2С1,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,10Г2С1,,,57х3-50х3,False,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 10Г2С1. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=10Г2С1; execution=2; material_grade=10Г2С1; outer_d_branch=50; gost_designation=57х3-50х3,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-10х17н13м2т,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 57х3-50х3 10Х17Н13М2Т СТО 95.127-2013,50,50,57,3,57,3,,,,,10Х17Н13М2Т,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,10Х17Н13М2Т,,,57х3-50х3,False,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 10Х17Н13М2Т. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=10Х17Н13М2Т; execution=2; material_grade=10Х17Н13М2Т; outer_d_branch=50; gost_designation=57х3-50х3,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-12х18н10т,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 57х3-50х3 12Х18Н10Т СТО 95.127-2013,50,50,57,3,57,3,,,,,12Х18Н10Т,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,12Х18Н10Т,,,57х3-50х3,False,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 12Х18Н10Т. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=50; gost_designation=57х3-50х3,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-12х18н10тP,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник П 57х3-50х3 12Х18Н10Т СТО 95.127-2013,50,50,57,3,57,3,,,,,12Х18Н10Т,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,12Х18Н10Т,,,57х3-50х3,True,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 12Х18Н10Т. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=50; gost_designation=57х3-50х3; supervised=Да,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-13хфа,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 57х3-50х3 13ХФА СТО 95.127-2013,50,50,57,3,57,3,,,,,13ХФА,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,13ХФА,,,57х3-50х3,False,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 13ХФА. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=13ХФА; execution=2; material_grade=13ХФА; outer_d_branch=50; gost_designation=57х3-50х3,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-15гс,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 57х3-50х3 15ГС СТО 95.127-2013,50,50,57,3,57,3,,,,,15ГС,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,15ГС,,,57х3-50х3,False,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 15ГС. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=15ГС; execution=2; material_grade=15ГС; outer_d_branch=50; gost_designation=57х3-50х3,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-17г1с,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 57х3-50х3 17Г1С СТО 95.127-2013,50,50,57,3,57,3,,,,,17Г1С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17Г1С,,,57х3-50х3,False,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 17Г1С. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=50; gost_designation=57х3-50х3,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-17г1сP,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник П 57х3-50х3 17Г1С СТО 95.127-2013,50,50,57,3,57,3,,,,,17Г1С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17Г1С,,,57х3-50х3,True,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 17Г1С. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=50; gost_designation=57х3-50х3; supervised=Да,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-17г1с-у,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 57х3-50х3 17Г1С-У СТО 95.127-2013,50,50,57,3,57,3,,,,,17Г1С-У,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17Г1С-У,,,57х3-50х3,False,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 17Г1С-У. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=17Г1С-У; execution=2; material_grade=17Г1С-У; outer_d_branch=50; gost_designation=57х3-50х3,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-17гс,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 57х3-50х3 17ГС СТО 95.127-2013,50,50,57,3,57,3,,,,,17ГС,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,17ГС,,,57х3-50х3,False,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 17ГС. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=17ГС; execution=2; material_grade=17ГС; outer_d_branch=50; gost_designation=57х3-50х3,57,3,да,да,simple
sto-95-127-2-50-57-3--50-1-20,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 57х3-50х3 Ст20 СТО 95.127-2013,50,50,57,3,57,3,,,,,20,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,2,,20,,,57х3-50х3,False,sto-95-127-2-50-57-3--50-1,2,57х3-50х3,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 50. Размеры 57х3 мм. Исполнение 2. Марка стали 20. Условное обозначение: 57х3-50х3.,dn=50; dn_branch=50; outer_diameter=57; wall_thickness=3; material=20; execution=2; material_grade=20; outer_d_branch=50; gost_designation=57х3-50х3,57,3,да,да,simple
sto-95-127-10-65-76-4--57-1-08х18н10т,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 76х4-57х4 08Х18Н10Т СТО 95.127-2013,65,50,76,4,57,,,,,,08Х18Н10Т,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,10,,08Х18Н10Т,,,76х4-57х4,False,sto-95-127-10-65-76-4--57-1,10,76х4-57х4,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 65. Размеры 76х4 мм. DN отвода 50. Исполнение 10. Марка стали 08Х18Н10Т. Условное обозначение: 76х4-57х4.,dn=65; dn_branch=50; outer_diameter=76; wall_thickness=4; material=08Х18Н10Т; execution=10; material_grade=08Х18Н10Т; outer_d_branch=57; gost_designation=76х4-57х4,57,,,,simple
sto-95-127-10-65-76-4--57-1-09г2с,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 76х4-57х4 09Г2С СТО 95.127-2013,65,50,76,4,57,,,,,,09Г2С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,10,,09Г2С,,,76х4-57х4,False,sto-95-127-10-65-76-4--57-1,10,76х4-57х4,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 65. Размеры 76х4 мм. DN отвода 50. Исполнение 10. Марка стали 09Г2С. Условное обозначение: 76х4-57х4.,dn=65; dn_branch=50; outer_diameter=76; wall_thickness=4; material=09Г2С; execution=10; material_grade=09Г2С; outer_d_branch=57; gost_designation=76х4-57х4,57,,,,simple
sto-95-127-10-65-76-4--57-1-09г2сP,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник П 76х4-57х4 09Г2С СТО 95.127-2013,65,50,76,4,57,,,,,,09Г2С,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,10,,09Г2С,,,76х4-57х4,True,sto-95-127-10-65-76-4--57-1,10,76х4-57х4,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 65. Размеры 76х4 мм. DN отвода 50. Исполнение 10. Марка стали 09Г2С. Условное обозначение: 76х4-57х4.,dn=65; dn_branch=50; outer_diameter=76; wall_thickness=4; material=09Г2С; execution=10; material_grade=09Г2С; outer_d_branch=57; gost_designation=76х4-57х4; supervised=Да,57,,,,simple
sto-95-127-10-65-76-4--57-1-10,sto-95-127,СТО 95.127-2013,тройники,Тройники,ТС,Тройник 76х4-57х4 Ст10 СТО 95.127-2013,65,50,76,4,57,,,,,,10,1,pdf/тройники/СТО_95_127_2013.pdf,,,,,,10,,10,,,76х4-57х4,False,sto-95-127-10-65-76-4--57-1,10,76х4-57х4,Тройник равнопроходный по СТО 95.127-2013. Тип: ТС. DN 65. Размеры 76х4 мм. DN отвода 50. Исполнение 10. Марка стали 10. Условное обозначение: 76х4-57х4.,dn=65; dn_branch=50; outer_diameter=76; wall_thickness=4; material=10; execution=10; material_grade=10; outer_d_branch=57; gost_designation=76х4-57х4,57,,,,simple
