sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_straight_length,dim_straight_length_1,dim_arc_length,dim_developed_length,dim_developed_b,dim_height_h,dim_wall_s1,dim_wall_sk,dim_inner_diameter,dim_temperature_c,dim_pressure_group,dim_mass_method,dim_optional_execution,dim_data_source,dim_gost_designation,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,description,attributes
sto-321-05-304-10-16-4-60-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 16х4 исп. 304 PN 13.73 12Х1МФ СТО 321.05-2009,10,,16,4,,,13.73,60,100,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,304,,12Х1МФ,,,60°-16х4-100хх105-R100-304,False,sto-321-05-304-10-16-4-60-1373,304,100,,105,105,58,,3,100,,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,60°-16х4-100хх105-R100-304,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 10. Наружный диаметр 16 мм. Толщина стенки 4 мм. Исполнение 304. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 105 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=10; outer_diameter=16; wall_thickness=4; pn=13.73; angle=60; radius=100; material=12Х1МФ; execution=304; material_grade=12Х1МФ; straight_length=100; straight_length_1=; arc_length=105; developed_length=105; developed_b=58; height_h=; wall_s1=3; wall_sk=100; inner_diameter=; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-16х4-100хх105-R100-304
sto-321-05-305-10-16-4-90-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 16х4 исп. 305 PN 13.73 12Х1МФ СТО 321.05-2009,10,,16,4,,,13.73,90,100,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,305,,12Х1МФ,,,90°-16х4-100хх157-R100-305,False,sto-321-05-305-10-16-4-90-1373,305,100,,157,157,100,,3,100,,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,90°-16х4-100хх157-R100-305,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 10. Наружный диаметр 16 мм. Толщина стенки 4 мм. Исполнение 305. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 157 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=10; outer_diameter=16; wall_thickness=4; pn=13.73; angle=90; radius=100; material=12Х1МФ; execution=305; material_grade=12Х1МФ; straight_length=100; straight_length_1=; arc_length=157; developed_length=157; developed_b=100; height_h=; wall_s1=3; wall_sk=100; inner_diameter=; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-16х4-100хх157-R100-305
sto-321-05-306-15-28-6-15-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 15° 28х6 исп. 306 PN 13.73 12Х1МФ СТО 321.05-2009,15,,28,6,,,13.73,15,150,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,306,,12Х1МФ,,,15°-28х6-хх39-R150-306,False,sto-321-05-306-15-28-6-15-1373,306,,,39,39,20,,4.9,,,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,15°-28х6-хх39-R150-306,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 15°. DN 15. Наружный диаметр 28 мм. Толщина стенки 6 мм. Исполнение 306. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 39 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=15; outer_diameter=28; wall_thickness=6; pn=13.73; angle=15; radius=150; material=12Х1МФ; execution=306; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=39; developed_length=39; developed_b=20; height_h=; wall_s1=4.9; wall_sk=; inner_diameter=; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=15°-28х6-хх39-R150-306
sto-321-05-307-15-28-6-30-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 30° 28х6 исп. 307 PN 13.73 12Х1МФ СТО 321.05-2009,15,,28,6,,,13.73,30,150,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,307,,12Х1МФ,,,30°-28х6-хх79-R150-307,False,sto-321-05-307-15-28-6-30-1373,307,,,79,79,40,,4.9,,,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,30°-28х6-хх79-R150-307,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 30°. DN 15. Наружный диаметр 28 мм. Толщина стенки 6 мм. Исполнение 307. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 79 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=15; outer_diameter=28; wall_thickness=6; pn=13.73; angle=30; radius=150; material=12Х1МФ; execution=307; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=79; developed_length=79; developed_b=40; height_h=; wall_s1=4.9; wall_sk=; inner_diameter=; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=30°-28х6-хх79-R150-307
sto-321-05-308-15-28-6-45-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 28х6 исп. 308 PN 13.73 12Х1МФ СТО 321.05-2009,15,,28,6,,,13.73,45,150,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,308,,12Х1МФ,,,45°-28х6-хх118-R150-308,False,sto-321-05-308-15-28-6-45-1373,308,,,118,118,62,,4.9,,,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,45°-28х6-хх118-R150-308,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 15. Наружный диаметр 28 мм. Толщина стенки 6 мм. Исполнение 308. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 118 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=15; outer_diameter=28; wall_thickness=6; pn=13.73; angle=45; radius=150; material=12Х1МФ; execution=308; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=118; developed_length=118; developed_b=62; height_h=; wall_s1=4.9; wall_sk=; inner_diameter=; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-28х6-хх118-R150-308
sto-321-05-309-15-28-6-60-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 28х6 исп. 309 PN 13.73 12Х1МФ СТО 321.05-2009,15,,28,6,,,13.73,60,150,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,309,,12Х1МФ,,,60°-28х6-хх157-R150-309,False,sto-321-05-309-15-28-6-60-1373,309,,,157,157,87,,4.9,,,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,60°-28х6-хх157-R150-309,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 15. Наружный диаметр 28 мм. Толщина стенки 6 мм. Исполнение 309. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 157 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=15; outer_diameter=28; wall_thickness=6; pn=13.73; angle=60; radius=150; material=12Х1МФ; execution=309; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=157; developed_length=157; developed_b=87; height_h=; wall_s1=4.9; wall_sk=; inner_diameter=; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-28х6-хх157-R150-309
sto-321-05-310-15-28-6-90-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 28х6 исп. 310 PN 13.73 12Х1МФ СТО 321.05-2009,15,,28,6,,,13.73,90,150,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,310,,12Х1МФ,,,90°-28х6-хх236-R150-310,False,sto-321-05-310-15-28-6-90-1373,310,,,236,236,150,,4.9,,,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,90°-28х6-хх236-R150-310,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 15. Наружный диаметр 28 мм. Толщина стенки 6 мм. Исполнение 310. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 236 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=15; outer_diameter=28; wall_thickness=6; pn=13.73; angle=90; radius=150; material=12Х1МФ; execution=310; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=236; developed_length=236; developed_b=150; height_h=; wall_s1=4.9; wall_sk=; inner_diameter=; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-28х6-хх236-R150-310
sto-321-05-311-40-57-10-15-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 15° 57х10 исп. 311 PN 13.73 12Х1МФ СТО 321.05-2009,40,,57,10,,,13.73,15,300,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,311,,12Х1МФ,,,15°-57х10-150хх79-R300-311,False,sto-321-05-311-40-57-10-15-1373,311,150,,79,79,40,,7,150,,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,15°-57х10-150хх79-R300-311,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 15°. DN 40. Наружный диаметр 57 мм. Толщина стенки 10 мм. Исполнение 311. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 79 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=40; outer_diameter=57; wall_thickness=10; pn=13.73; angle=15; radius=300; material=12Х1МФ; execution=311; material_grade=12Х1МФ; straight_length=150; straight_length_1=; arc_length=79; developed_length=79; developed_b=40; height_h=; wall_s1=7; wall_sk=150; inner_diameter=; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=15°-57х10-150хх79-R300-311
sto-321-05-312-40-57-10-30-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 30° 57х10 исп. 312 PN 13.73 12Х1МФ СТО 321.05-2009,40,,57,10,,,13.73,30,300,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,312,,12Х1МФ,,,30°-57х10-150хх157-R300-312,False,sto-321-05-312-40-57-10-30-1373,312,150,,157,157,80,,7,150,,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,30°-57х10-150хх157-R300-312,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 30°. DN 40. Наружный диаметр 57 мм. Толщина стенки 10 мм. Исполнение 312. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 157 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=40; outer_diameter=57; wall_thickness=10; pn=13.73; angle=30; radius=300; material=12Х1МФ; execution=312; material_grade=12Х1МФ; straight_length=150; straight_length_1=; arc_length=157; developed_length=157; developed_b=80; height_h=; wall_s1=7; wall_sk=150; inner_diameter=; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=30°-57х10-150хх157-R300-312
sto-321-05-313-40-57-10-45-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 45° 57х10 исп. 313 PN 13.73 12Х1МФ СТО 321.05-2009,40,,57,10,,,13.73,45,300,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,313,,12Х1МФ,,,45°-57х10-150хх236-R300-313,False,sto-321-05-313-40-57-10-45-1373,313,150,,236,236,124,,7,150,,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,45°-57х10-150хх236-R300-313,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 45°. DN 40. Наружный диаметр 57 мм. Толщина стенки 10 мм. Исполнение 313. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 236 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=40; outer_diameter=57; wall_thickness=10; pn=13.73; angle=45; radius=300; material=12Х1МФ; execution=313; material_grade=12Х1МФ; straight_length=150; straight_length_1=; arc_length=236; developed_length=236; developed_b=124; height_h=; wall_s1=7; wall_sk=150; inner_diameter=; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=45°-57х10-150хх236-R300-313
sto-321-05-314-40-57-10-60-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 60° 57х10 исп. 314 PN 13.73 12Х1МФ СТО 321.05-2009,40,,57,10,,,13.73,60,300,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,314,,12Х1МФ,,,60°-57х10-150хх314-R300-314,False,sto-321-05-314-40-57-10-60-1373,314,150,,314,314,173,,7,150,,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,60°-57х10-150хх314-R300-314,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 60°. DN 40. Наружный диаметр 57 мм. Толщина стенки 10 мм. Исполнение 314. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 314 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=40; outer_diameter=57; wall_thickness=10; pn=13.73; angle=60; radius=300; material=12Х1МФ; execution=314; material_grade=12Х1МФ; straight_length=150; straight_length_1=; arc_length=314; developed_length=314; developed_b=173; height_h=; wall_s1=7; wall_sk=150; inner_diameter=; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=60°-57х10-150хх314-R300-314
sto-321-05-315-40-57-10-90-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 90° 57х10 исп. 315 PN 13.73 12Х1МФ СТО 321.05-2009,40,,57,10,,,13.73,90,300,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,315,,12Х1МФ,,,90°-57х10-150хх471-R300-315,False,sto-321-05-315-40-57-10-90-1373,315,150,,471,471,300,,7,150,,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,90°-57х10-150хх471-R300-315,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 90°. DN 40. Наружный диаметр 57 мм. Толщина стенки 10 мм. Исполнение 315. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 471 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=40; outer_diameter=57; wall_thickness=10; pn=13.73; angle=90; radius=300; material=12Х1МФ; execution=315; material_grade=12Х1МФ; straight_length=150; straight_length_1=; arc_length=471; developed_length=471; developed_b=300; height_h=; wall_s1=7; wall_sk=150; inner_diameter=; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=90°-57х10-150хх471-R300-315
sto-321-05-316-50-76-97-15-1373-12х1мф,sto-321-05,СТО 321.05-2009,отводы,Отводы,ОГ,Отвод гнутый 15° 76х9.7 исп. 316 PN 13.73 12Х1МФ СТО 321.05-2009,50,,76,9.7,,,13.73,15,,,12Х1МФ,1,pdf/отводы/СТО_ЦКТИ_321.01-2009.pdf,,,,,,316,,12Х1МФ,,,15°-76х9.7-хх79-R-316,False,sto-321-05-316-50-76-97-15-1373,316,,,79,79,40,,150,250,13,560,13.73 МПа при 560°C,расчётная по формуле 5.2,Нет,html:321.05,15°-76х9.7-хх79-R-316,simple,,12Х1МФ,Нет,,onbackorder,no,Отвод по СТО 321.05-2009. Угол 15°. DN 50. Наружный диаметр 76 мм. Толщина стенки 9.7 мм. Исполнение 316. PN 13.73 МПа. Температура 560°C. 13.73 МПа при 560°C. развёртка 79 мм. Марка стали 12Х1МФ. Масса расчётная.,dn=50; outer_diameter=76; wall_thickness=9.7; pn=13.73; angle=15; material=12Х1МФ; execution=316; material_grade=12Х1МФ; straight_length=; straight_length_1=; arc_length=79; developed_length=79; developed_b=40; height_h=; wall_s1=150; wall_sk=250; inner_diameter=13; temperature_c=560; pressure_group=13.73 МПа при 560°C; mass_method=расчётная по формуле 5.2; optional_execution=Нет; data_source=html:321.05; gost_designation=15°-76х9.7-хх79-R-316
