sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,pn,angle,radius,mass_kg,material,standard_page,pdf_path,description,attributes,dim_dim_0,dim_dim_1,dim_dim_2,dim_dim_7,dim_dim_8,dim_dim_9,dim_dim_10,dim_dim_5,dim_dim_13,dim_dim_14,dim_dim_15,dim_dim_16,dim_dim_17,dim_dim_18,dim_dim_т,dim_dim_в,dim_dim_3,dim_dim_w,dim_dim_н,dim_dim_с
гост-15150-1969-ар-которыемогутбытьподвергнутынагревусолнечнымилучамипринимаютве,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN которыемогутбытьподвергнутынагревусолнечнымилучами,принимаютверхнее (ГОСТ 15150-1969)","которыемогутбытьподвергнутынагревусолнечнымилучами,принимаютверхнее",,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN которыемогутбытьподвергнутынагревусолнечнымилучами,принимаютверхнее.","dn=которыемогутбытьподвергнутынагревусолнечнымилучами,принимаютверхнее",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-предельноезначениетемпературытакимжекакзначениетемпературыпов,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN предельноезначениетемпературытакимже,какзначениетемпературыповерхности (ГОСТ 15150-1969)","предельноезначениетемпературытакимже,какзначениетемпературыповерхности",,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN предельноезначениетемпературытакимже,какзначениетемпературыповерхности.","dn=предельноезначениетемпературытакимже,какзначениетемпературыповерхности",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-согласноп52продолжительностьдействиятакойтемпературыпринимают,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN согласноп.5.2.Продолжительностьдействиятакойтемпературыпринимаютвтечение1-3ч (ГОСТ 15150-1969),согласноп.5.2.Продолжительностьдействиятакойтемпературыпринимаютвтечение1-3ч,,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN согласноп.5.2.Продолжительностьдействиятакойтемпературыпринимаютвтечение1-3ч.,dn=согласноп.5.2.Продолжительностьдействиятакойтемпературыпринимаютвтечение1-3ч,,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-взависимостиотконструктивныхособенностейизделий-none-none-non,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN взависимостиотконструктивныхособенностейизделий. (ГОСТ 15150-1969),взависимостиотконструктивныхособенностейизделий.,,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN взависимостиотконструктивныхособенностейизделий..,dn=взависимостиотконструктивныхособенностейизделий.,,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-измененнаяредакцияизмn235-none-none-none-26,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN (Измененнаяредакция,Изм.N2,3,5). (ГОСТ 15150-1969)","(Измененнаяредакция,Изм.N2,3,5).",,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN (Измененнаяредакция,Изм.N2,3,5)..","dn=(Измененнаяредакция,Изм.N2,3,5).",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-55есливкачественоминальныхнеобходимовсоответствииспп52и511уст,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN 5.5.Есливкачественоминальныхнеобходимовсоответствииспп.5.2и5.11установить (ГОСТ 15150-1969),5.5.Есливкачественоминальныхнеобходимовсоответствииспп.5.2и5.11установить,,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN 5.5.Есливкачественоминальныхнеобходимовсоответствииспп.5.2и5.11установить.,dn=5.5.Есливкачественоминальныхнеобходимовсоответствииспп.5.2и5.11установить,,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-отличныеотнормальныхзначениятемпературывнешнейсредырекомендуе,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN отличныеотнормальныхзначениятемпературывнешнейсреды,рекомендуетсявыбирать (ГОСТ 15150-1969)","отличныеотнормальныхзначениятемпературывнешнейсреды,рекомендуетсявыбирать",,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN отличныеотнормальныхзначениятемпературывнешнейсреды,рекомендуетсявыбирать.","dn=отличныеотнормальныхзначениятемпературывнешнейсреды,рекомендуетсявыбирать",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-следующиезначениятемпературы-none-none-none-26,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN следующиезначениятемпературы: (ГОСТ 15150-1969),следующиезначениятемпературы:,,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN следующиезначениятемпературы:.,dn=следующиезначениятемпературы:,,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-положительныезначения110203040455055607085100125-none-none-no,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN положительныезначения:+1;+10;+20;+30;+40;+45;+50;+55;+60;+70;+85;+100;+125; (ГОСТ 15150-1969),положительныезначения:+1;+10;+20;+30;+40;+45;+50;+55;+60;+70;+85;+100;+125;,,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN положительныезначения:+1;+10;+20;+30;+40;+45;+50;+55;+60;+70;+85;+100;+125;.,dn=положительныезначения:+1;+10;+20;+30;+40;+45;+50;+55;+60;+70;+85;+100;+125;,,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-155200250315400500с-none-none-none-26,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN +155;+200;+250;+315;+400;+500°С; (ГОСТ 15150-1969),+155;+200;+250;+315;+400;+500°С;,,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN +155;+200;+250;+315;+400;+500°С;.,dn=+155;+200;+250;+315;+400;+500°С;,,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-отрицательныезначения-196-150-120-100-85-60-45-30-25-10-5с-no,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN отрицательныезначения:-196;-150;-120;-100;-85;-60;-45;-30;-25;-10;-5°С. (ГОСТ 15150-1969),отрицательныезначения:-196;-150;-120;-100;-85;-60;-45;-30;-25;-10;-5°С.,,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN отрицательныезначения:-196;-150;-120;-100;-85;-60;-45;-30;-25;-10;-5°С..,dn=отрицательныезначения:-196;-150;-120;-100;-85;-60;-45;-30;-25;-10;-5°С.,,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-56дляизделийкатегории41взависимостиотихспецификидопускаетсяус,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN 5.6.Дляизделийкатегории4.1взависимостиотихспецификидопускаетсяустанавливать (ГОСТ 15150-1969),5.6.Дляизделийкатегории4.1взависимостиотихспецификидопускаетсяустанавливать,,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN 5.6.Дляизделийкатегории4.1взависимостиотихспецификидопускаетсяустанавливать.,dn=5.6.Дляизделийкатегории4.1взависимостиотихспецификидопускаетсяустанавливать,,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-другиевтомчислеболееузкиепределызначенийповлажностипосравнени,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN другие,втомчислеболееузкие,пределызначенийповлажностипосравнениюс (ГОСТ 15150-1969)","другие,втомчислеболееузкие,пределызначенийповлажностипосравнениюс",,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN другие,втомчислеболееузкие,пределызначенийповлажностипосравнениюс.","dn=другие,втомчислеболееузкие,пределызначенийповлажностипосравнениюс",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-указаннымивтабл6-none-none-none-26,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN указаннымивтабл.6. (ГОСТ 15150-1969),указаннымивтабл.6.,,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN указаннымивтабл.6..,dn=указаннымивтабл.6.,,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-57есливсоответствиисп52необходимоустановитьотличныеотнормальн,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,Арматура АР DN 5.7.Есливсоответствиисп.5.2необходимоустановитьотличныеотнормальныхзначения (ГОСТ 15150-1969),5.7.Есливсоответствиисп.5.2необходимоустановитьотличныеотнормальныхзначения,,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,Изделие по ГОСТ 15150-1969. Тип: АР. DN 5.7.Есливсоответствиисп.5.2необходимоустановитьотличныеотнормальныхзначения.,dn=5.7.Есливсоответствиисп.5.2необходимоустановитьотличныеотнормальныхзначения,,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-давлениявоздухаилидругогогазаследуетвыбиратьодноизследующихзн,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN давлениявоздухаилидругогогаза,следуетвыбиратьодноизследующихзначений: (ГОСТ 15150-1969)","давлениявоздухаилидругогогаза,следуетвыбиратьодноизследующихзначений:",,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN давлениявоздухаилидругогогаза,следуетвыбиратьодноизследующихзначений:.","dn=давлениявоздухаилидругогогаза,следуетвыбиратьодноизследующихзначений:",,,,,,,,,,,,,,,,,,,,
гост-15150-1969-ар-апониженноеатмосферноедавлениевсоответствиисприложением7табл2,ГОСТ 15150-1969,ГОСТ 15150-1969,арматура,Арматура,АР,"Арматура АР DN а)пониженноеатмосферноедавлениевсоответствиисприложением7,табл.2; (ГОСТ 15150-1969)","а)пониженноеатмосферноедавлениевсоответствиисприложением7,табл.2;",,,,,,,,,26,pdf/арматура/ГОСТ_15150_1969.pdf,"Изделие по ГОСТ 15150-1969. Тип: АР. DN а)пониженноеатмосферноедавлениевсоответствиисприложением7,табл.2;.","dn=а)пониженноеатмосферноедавлениевсоответствиисприложением7,табл.2;",,,,,,,,,,,,,,,,,,,,
