sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_wall_branch,dim_gost_designation,description,attributes,dim_outer_d_branch,dim_dy,dim_dy1,dim_pn,dim_equal_pass
гост-17376-2001-2-50-57-5--45-8-20,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 57х5-45х4 Ст20 ГОСТ 17376-2001,50,40,57,5,45,4,,,,0.7,20,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,20,,,57х5-45х4,False,гост-17376-2001-2-50-57-5--45-8,2,4,57х5-45х4,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 50. Размеры 57х5-45х4 мм. DN отвода 40. Исполнение 2. Марка стали 20. Масса 0.7 кг. Условное обозначение: 57х5-45х4.,dn=50; dn_branch=40; outer_diameter=57; wall_thickness=5; mass_kg=0.7; material=20; execution=2; material_grade=20; outer_d_branch=45; wall_branch=4; gost_designation=57х5-45х4,45,,,,
гост-17376-2001-2-50-57-5--45-8-13хфа,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 57х5-45х4 13ХФА ГОСТ 17376-2001,50,40,57,5,45,4,,,,0.7,13ХФА,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,13ХФА,,,57х5-45х4,False,гост-17376-2001-2-50-57-5--45-8,2,4,57х5-45х4,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 50. Размеры 57х5-45х4 мм. DN отвода 40. Исполнение 2. Марка стали 13ХФА. Масса 0.7 кг. Условное обозначение: 57х5-45х4.,dn=50; dn_branch=40; outer_diameter=57; wall_thickness=5; mass_kg=0.7; material=13ХФА; execution=2; material_grade=13ХФА; outer_d_branch=45; wall_branch=4; gost_designation=57х5-45х4,45,,,,
гост-17376-2001-2-50-57-5--45-8-17г1с,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 57х5-45х4 17Г1С ГОСТ 17376-2001,50,40,57,5,45,4,,,,0.7,17Г1С,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,17Г1С,,,57х5-45х4,False,гост-17376-2001-2-50-57-5--45-8,2,4,57х5-45х4,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 50. Размеры 57х5-45х4 мм. DN отвода 40. Исполнение 2. Марка стали 17Г1С. Масса 0.7 кг. Условное обозначение: 57х5-45х4.,dn=50; dn_branch=40; outer_diameter=57; wall_thickness=5; mass_kg=0.7; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=45; wall_branch=4; gost_designation=57х5-45х4,45,,,,
гост-17376-2001-2-50-57-5--45-8-17г1сP,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник П 57х5-45х4 17Г1С ГОСТ 17376-2001,50,40,57,5,45,4,,,,0.7,17Г1С,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,17Г1С,,,57х5-45х4,True,гост-17376-2001-2-50-57-5--45-8,2,4,57х5-45х4,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 50. Размеры 57х5-45х4 мм. DN отвода 40. Исполнение 2. Марка стали 17Г1С. Масса 0.7 кг. Условное обозначение: 57х5-45х4.,dn=50; dn_branch=40; outer_diameter=57; wall_thickness=5; mass_kg=0.7; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=45; wall_branch=4; gost_designation=57х5-45х4; supervised=Да,45,,,,
гост-17376-2001-2-65-76-35--45-8-09г2с,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 76х3.5-45х2.5 09Г2С ГОСТ 17376-2001,65,40,76,3.5,45,2.5,,,,0.8,09Г2С,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,09Г2С,,,76х3.5-45х2.5,False,гост-17376-2001-2-65-76-35--45-8,2,2.5,76х3.5-45х2.5,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х3.5-45х2.5 мм. DN отвода 40. Исполнение 2. Марка стали 09Г2С. Масса 0.8 кг. Условное обозначение: 76х3.5-45х2.5.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=3.5; mass_kg=0.8; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=45; wall_branch=2.5; gost_designation=76х3.5-45х2.5,45,,,,
гост-17376-2001-2-65-76-35--45-8-09г2сP,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник П 76х3.5-45х2.5 09Г2С ГОСТ 17376-2001,65,40,76,3.5,45,2.5,,,,0.8,09Г2С,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,09Г2С,,,76х3.5-45х2.5,True,гост-17376-2001-2-65-76-35--45-8,2,2.5,76х3.5-45х2.5,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х3.5-45х2.5 мм. DN отвода 40. Исполнение 2. Марка стали 09Г2С. Масса 0.8 кг. Условное обозначение: 76х3.5-45х2.5.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=3.5; mass_kg=0.8; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=45; wall_branch=2.5; gost_designation=76х3.5-45х2.5; supervised=Да,45,,,,
гост-17376-2001-2-65-76-35--45-8-12х18н10т,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 76х3.5-45х2.5 12Х18Н10Т ГОСТ 17376-2001,65,40,76,3.5,45,2.5,,,,0.8,12Х18Н10Т,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,12Х18Н10Т,,,76х3.5-45х2.5,False,гост-17376-2001-2-65-76-35--45-8,2,2.5,76х3.5-45х2.5,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х3.5-45х2.5 мм. DN отвода 40. Исполнение 2. Марка стали 12Х18Н10Т. Масса 0.8 кг. Условное обозначение: 76х3.5-45х2.5.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=3.5; mass_kg=0.8; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=45; wall_branch=2.5; gost_designation=76х3.5-45х2.5,45,,,,
гост-17376-2001-2-65-76-35--45-8-12х18н10тP,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник П 76х3.5-45х2.5 12Х18Н10Т ГОСТ 17376-2001,65,40,76,3.5,45,2.5,,,,0.8,12Х18Н10Т,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,12Х18Н10Т,,,76х3.5-45х2.5,True,гост-17376-2001-2-65-76-35--45-8,2,2.5,76х3.5-45х2.5,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х3.5-45х2.5 мм. DN отвода 40. Исполнение 2. Марка стали 12Х18Н10Т. Масса 0.8 кг. Условное обозначение: 76х3.5-45х2.5.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=3.5; mass_kg=0.8; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=45; wall_branch=2.5; gost_designation=76х3.5-45х2.5; supervised=Да,45,,,,
гост-17376-2001-2-65-76-35--45-8-20,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 76х3.5-45х2.5 Ст20 ГОСТ 17376-2001,65,40,76,3.5,45,2.5,,,,0.8,20,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,20,,,76х3.5-45х2.5,False,гост-17376-2001-2-65-76-35--45-8,2,2.5,76х3.5-45х2.5,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х3.5-45х2.5 мм. DN отвода 40. Исполнение 2. Марка стали 20. Масса 0.8 кг. Условное обозначение: 76х3.5-45х2.5.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=3.5; mass_kg=0.8; material=20; execution=2; material_grade=20; outer_d_branch=45; wall_branch=2.5; gost_designation=76х3.5-45х2.5,45,,,,
гост-17376-2001-2-65-76-35--45-8-13хфа,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 76х3.5-45х2.5 13ХФА ГОСТ 17376-2001,65,40,76,3.5,45,2.5,,,,0.8,13ХФА,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,13ХФА,,,76х3.5-45х2.5,False,гост-17376-2001-2-65-76-35--45-8,2,2.5,76х3.5-45х2.5,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х3.5-45х2.5 мм. DN отвода 40. Исполнение 2. Марка стали 13ХФА. Масса 0.8 кг. Условное обозначение: 76х3.5-45х2.5.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=3.5; mass_kg=0.8; material=13ХФА; execution=2; material_grade=13ХФА; outer_d_branch=45; wall_branch=2.5; gost_designation=76х3.5-45х2.5,45,,,,
гост-17376-2001-2-65-76-35--45-8-17г1с,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 76х3.5-45х2.5 17Г1С ГОСТ 17376-2001,65,40,76,3.5,45,2.5,,,,0.8,17Г1С,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,17Г1С,,,76х3.5-45х2.5,False,гост-17376-2001-2-65-76-35--45-8,2,2.5,76х3.5-45х2.5,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х3.5-45х2.5 мм. DN отвода 40. Исполнение 2. Марка стали 17Г1С. Масса 0.8 кг. Условное обозначение: 76х3.5-45х2.5.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=3.5; mass_kg=0.8; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=45; wall_branch=2.5; gost_designation=76х3.5-45х2.5,45,,,,
гост-17376-2001-2-65-76-35--45-8-17г1сP,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник П 76х3.5-45х2.5 17Г1С ГОСТ 17376-2001,65,40,76,3.5,45,2.5,,,,0.8,17Г1С,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,17Г1С,,,76х3.5-45х2.5,True,гост-17376-2001-2-65-76-35--45-8,2,2.5,76х3.5-45х2.5,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х3.5-45х2.5 мм. DN отвода 40. Исполнение 2. Марка стали 17Г1С. Масса 0.8 кг. Условное обозначение: 76х3.5-45х2.5.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=3.5; mass_kg=0.8; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=45; wall_branch=2.5; gost_designation=76х3.5-45х2.5; supervised=Да,45,,,,
гост-17376-2001-2-65-76-6--45-8-09г2с,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 76х6-45х4 09Г2С ГОСТ 17376-2001,65,40,76,6,45,4,,,,1.4,09Г2С,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,09Г2С,,,76х6-45х4,False,гост-17376-2001-2-65-76-6--45-8,2,4,76х6-45х4,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х6-45х4 мм. DN отвода 40. Исполнение 2. Марка стали 09Г2С. Масса 1.4 кг. Условное обозначение: 76х6-45х4.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=6; mass_kg=1.4; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=45; wall_branch=4; gost_designation=76х6-45х4,45,,,,
гост-17376-2001-2-65-76-6--45-8-09г2сP,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник П 76х6-45х4 09Г2С ГОСТ 17376-2001,65,40,76,6,45,4,,,,1.4,09Г2С,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,09Г2С,,,76х6-45х4,True,гост-17376-2001-2-65-76-6--45-8,2,4,76х6-45х4,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х6-45х4 мм. DN отвода 40. Исполнение 2. Марка стали 09Г2С. Масса 1.4 кг. Условное обозначение: 76х6-45х4.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=6; mass_kg=1.4; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=45; wall_branch=4; gost_designation=76х6-45х4; supervised=Да,45,,,,
гост-17376-2001-2-65-76-6--45-8-12х18н10т,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 76х6-45х4 12Х18Н10Т ГОСТ 17376-2001,65,40,76,6,45,4,,,,1.4,12Х18Н10Т,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,12Х18Н10Т,,,76х6-45х4,False,гост-17376-2001-2-65-76-6--45-8,2,4,76х6-45х4,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х6-45х4 мм. DN отвода 40. Исполнение 2. Марка стали 12Х18Н10Т. Масса 1.4 кг. Условное обозначение: 76х6-45х4.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=6; mass_kg=1.4; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=45; wall_branch=4; gost_designation=76х6-45х4,45,,,,
гост-17376-2001-2-65-76-6--45-8-12х18н10тP,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник П 76х6-45х4 12Х18Н10Т ГОСТ 17376-2001,65,40,76,6,45,4,,,,1.4,12Х18Н10Т,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,12Х18Н10Т,,,76х6-45х4,True,гост-17376-2001-2-65-76-6--45-8,2,4,76х6-45х4,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х6-45х4 мм. DN отвода 40. Исполнение 2. Марка стали 12Х18Н10Т. Масса 1.4 кг. Условное обозначение: 76х6-45х4.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=6; mass_kg=1.4; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=45; wall_branch=4; gost_designation=76х6-45х4; supervised=Да,45,,,,
гост-17376-2001-2-65-76-6--45-8-20,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 76х6-45х4 Ст20 ГОСТ 17376-2001,65,40,76,6,45,4,,,,1.4,20,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,20,,,76х6-45х4,False,гост-17376-2001-2-65-76-6--45-8,2,4,76х6-45х4,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х6-45х4 мм. DN отвода 40. Исполнение 2. Марка стали 20. Масса 1.4 кг. Условное обозначение: 76х6-45х4.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=6; mass_kg=1.4; material=20; execution=2; material_grade=20; outer_d_branch=45; wall_branch=4; gost_designation=76х6-45х4,45,,,,
гост-17376-2001-2-65-76-6--45-8-13хфа,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 76х6-45х4 13ХФА ГОСТ 17376-2001,65,40,76,6,45,4,,,,1.4,13ХФА,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,13ХФА,,,76х6-45х4,False,гост-17376-2001-2-65-76-6--45-8,2,4,76х6-45х4,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х6-45х4 мм. DN отвода 40. Исполнение 2. Марка стали 13ХФА. Масса 1.4 кг. Условное обозначение: 76х6-45х4.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=6; mass_kg=1.4; material=13ХФА; execution=2; material_grade=13ХФА; outer_d_branch=45; wall_branch=4; gost_designation=76х6-45х4,45,,,,
гост-17376-2001-2-65-76-6--45-8-17г1с,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 76х6-45х4 17Г1С ГОСТ 17376-2001,65,40,76,6,45,4,,,,1.4,17Г1С,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,17Г1С,,,76х6-45х4,False,гост-17376-2001-2-65-76-6--45-8,2,4,76х6-45х4,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х6-45х4 мм. DN отвода 40. Исполнение 2. Марка стали 17Г1С. Масса 1.4 кг. Условное обозначение: 76х6-45х4.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=6; mass_kg=1.4; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=45; wall_branch=4; gost_designation=76х6-45х4,45,,,,
гост-17376-2001-2-65-76-6--45-8-17г1сP,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник П 76х6-45х4 17Г1С ГОСТ 17376-2001,65,40,76,6,45,4,,,,1.4,17Г1С,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,17Г1С,,,76х6-45х4,True,гост-17376-2001-2-65-76-6--45-8,2,4,76х6-45х4,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х6-45х4 мм. DN отвода 40. Исполнение 2. Марка стали 17Г1С. Масса 1.4 кг. Условное обозначение: 76х6-45х4.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=6; mass_kg=1.4; material=17Г1С; execution=2; material_grade=17Г1С; outer_d_branch=45; wall_branch=4; gost_designation=76х6-45х4; supervised=Да,45,,,,
гост-17376-2001-2-65-76-7--45-8-09г2с,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 76х7-45х5 09Г2С ГОСТ 17376-2001,65,40,76,7,45,5,,,,1.6,09Г2С,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,09Г2С,,,76х7-45х5,False,гост-17376-2001-2-65-76-7--45-8,2,5,76х7-45х5,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х7-45х5 мм. DN отвода 40. Исполнение 2. Марка стали 09Г2С. Масса 1.6 кг. Условное обозначение: 76х7-45х5.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=7; mass_kg=1.6; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=45; wall_branch=5; gost_designation=76х7-45х5,45,,,,
гост-17376-2001-2-65-76-7--45-8-09г2сP,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник П 76х7-45х5 09Г2С ГОСТ 17376-2001,65,40,76,7,45,5,,,,1.6,09Г2С,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,09Г2С,,,76х7-45х5,True,гост-17376-2001-2-65-76-7--45-8,2,5,76х7-45х5,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х7-45х5 мм. DN отвода 40. Исполнение 2. Марка стали 09Г2С. Масса 1.6 кг. Условное обозначение: 76х7-45х5.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=7; mass_kg=1.6; material=09Г2С; execution=2; material_grade=09Г2С; outer_d_branch=45; wall_branch=5; gost_designation=76х7-45х5; supervised=Да,45,,,,
гост-17376-2001-2-65-76-7--45-8-12х18н10т,ГОСТ 17376-2001,ГОСТ 17376-2001,тройники,Тройники,ТР,Тройник 76х7-45х5 12Х18Н10Т ГОСТ 17376-2001,65,40,76,7,45,5,,,,1.6,12Х18Н10Т,8,pdf/отводы/ГОСТ_17376_2001.pdf,,,,,,2,,12Х18Н10Т,,,76х7-45х5,False,гост-17376-2001-2-65-76-7--45-8,2,5,76х7-45х5,Тройник переходной по ГОСТ 17376-2001. Тип: ТР. DN 65. Размеры 76х7-45х5 мм. DN отвода 40. Исполнение 2. Марка стали 12Х18Н10Т. Масса 1.6 кг. Условное обозначение: 76х7-45х5.,dn=65; dn_branch=40; outer_diameter=76; wall_thickness=7; mass_kg=1.6; material=12Х18Н10Т; execution=2; material_grade=12Х18Н10Т; outer_d_branch=45; wall_branch=5; gost_designation=76х7-45х5,45,,,,
