sku,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,angle,radius,pn,mass_kg,material,material_grade,execution,gost_designation,normative_key,pdf_path,standard_page,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,coating,washer_type,nominal_d_mm,supervised,base_sku,dim_execution,dim_bend_type,dim_radius_ratio,dim_connection,dim_construction,dim_radius_mm,dim_f_mm,dim_h_mm,dim_c_mm,dim_b_mm,dim_gost_designation,description,attributes,dim_w_mm,dim_straight_length,dim_angle_length,dim_bend_length_l,dim_temperature_c,dim_pressure_standard,dim_length_l,dim_sector_h,dim_semi_sector_h_22_30,dim_pn_non_aggressive,dim_pn_aggressive,dim_arc_length,dim_developed_length,dim_developed_b,dim_wall_s1,dim_wall_sk,dim_pressure_group,dim_mass_method,dim_optional_execution,dim_data_source,dim_inner_diameter,dim_straight_length_1,dim_height_h,dim_figure,dim_pipe_od,dim_pipe_wall,dim_dao,dim_wall_s2,dim_outer_d_branch,dim_length,dim_with_support,dim_support_d,dim_wall_branch,dim_dy,dim_dy1,dim_pn,dim_equal_pass,dim_temperature,dim_height_mm,dim_cap_kind,dim_dimension_a,dim_flange_height_mm,dim_h1_mm,dim_surface_area_m2,dim_volume_dm3,dim_d_inner,dim_flange_thickness,dim_pn_mpa,dim_page,dim_bolt_circle_d,dim_stud_count,dim_outer_diameter,dim_h4,dim_bolt_d,dim_flange_type,dim_seal_face,dim_series,dim_mass_kg,dim_thread_size,dim_length_mm,dim_strength_class,dim_nominal_d_mm,dim_washer_type,dim_accuracy_class,equal_pass,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock
гост-12821-1980-15-pn10-фв,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN15 PN10 ГОСТ 12821-1980,15,,95,,,,,,10,0.58,,,1,1-15-10,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-15-pn10-фв,1,,,,,,,,,,1-15-10,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-15-10. DN 15. PN 10 кгс/см² (1 МПа). Исполнение 1.,dn=15; outer_diameter=95; pn=10; mass_kg=0.58; execution=1; d_inner=12; flange_thickness=10; pn_mpa=1; bolt_circle_d=65; stud_count=4; bolt_d=14; h4=33; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,12,10,1,,65,4,95,33,14,ФВ,1,,0.58,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|12Х18Н10Т|13ХФА|17Г1С|20,Нет,,onbackorder,no
гост-12821-1980-25-pn16-фв-17г1с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN25 PN16 Ст17Г1С ГОСТ 12821-1980,25,,115,,,,,,16,1.05,17Г1С,17Г1С,1,1-25-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-25-pn16-фв,1,,,,,,,,,,1-25-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-25-16. DN 25. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 17Г1С.,dn=25; outer_diameter=115; pn=16; mass_kg=1.05; execution=1; d_inner=25; flange_thickness=12; pn_mpa=1.6; bolt_circle_d=85; stud_count=4; bolt_d=14; h4=38; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,25,12,1.6,,85,4,115,38,14,ФВ,1,,1.05,,,,,,,,variation,гост-12821-1980-25-pn16-фв,17Г1С,Нет,,onbackorder,no
гост-12821-1980-25-pn16-фв-20,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN25 PN16 Ст20 ГОСТ 12821-1980,25,,115,,,,,,16,1.05,20,20,1,1-25-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-25-pn16-фв,1,,,,,,,,,,1-25-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-25-16. DN 25. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 20.,dn=25; outer_diameter=115; pn=16; mass_kg=1.05; execution=1; d_inner=25; flange_thickness=12; pn_mpa=1.6; bolt_circle_d=85; stud_count=4; bolt_d=14; h4=38; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,25,12,1.6,,85,4,115,38,14,ФВ,1,,1.05,,,,,,,,variation,гост-12821-1980-25-pn16-фв,20,Нет,,onbackorder,no
гост-12821-1980-32-pn16-фв,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN32 PN16 ГОСТ 12821-1980,32,,135,,,,,,16,1.54,,,1,1-32-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-32-pn16-фв,1,,,,,,,,,,1-32-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-32-16. DN 32. PN 16 кгс/см² (1.6 МПа). Исполнение 1.,dn=32; outer_diameter=135; pn=16; mass_kg=1.54; execution=1; d_inner=31; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=100; stud_count=4; bolt_d=18; h4=40; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,31,13,1.6,,100,4,135,40,18,ФВ,1,,1.54,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|12Х18Н10Т|13ХФА|17Г1С|20,Нет,,onbackorder,no
гост-12821-1980-32-pn16-фв-08х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN32 PN16 Ст08Х18Н10Т ГОСТ 12821-1980,32,,135,,,,,,16,1.54,08Х18Н10Т,08Х18Н10Т,1,1-32-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-32-pn16-фв,1,,,,,,,,,,1-32-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-32-16. DN 32. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=32; outer_diameter=135; pn=16; mass_kg=1.54; execution=1; d_inner=31; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=100; stud_count=4; bolt_d=18; h4=40; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,31,13,1.6,,100,4,135,40,18,ФВ,1,,1.54,,,,,,,,variation,гост-12821-1980-32-pn16-фв,08Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-32-pn16-фв-09г2с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN32 PN16 Ст09Г2С ГОСТ 12821-1980,32,,135,,,,,,16,1.54,09Г2С,09Г2С,1,1-32-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-32-pn16-фв,1,,,,,,,,,,1-32-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-32-16. DN 32. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 09Г2С.,dn=32; outer_diameter=135; pn=16; mass_kg=1.54; execution=1; d_inner=31; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=100; stud_count=4; bolt_d=18; h4=40; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,31,13,1.6,,100,4,135,40,18,ФВ,1,,1.54,,,,,,,,variation,гост-12821-1980-32-pn16-фв,09Г2С,Нет,,onbackorder,no
гост-12821-1980-32-pn16-фв-10,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN32 PN16 Ст10 ГОСТ 12821-1980,32,,135,,,,,,16,1.54,10,10,1,1-32-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-32-pn16-фв,1,,,,,,,,,,1-32-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-32-16. DN 32. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 10.,dn=32; outer_diameter=135; pn=16; mass_kg=1.54; execution=1; d_inner=31; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=100; stud_count=4; bolt_d=18; h4=40; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,31,13,1.6,,100,4,135,40,18,ФВ,1,,1.54,,,,,,,,variation,гост-12821-1980-32-pn16-фв,10,Нет,,onbackorder,no
гост-12821-1980-32-pn16-фв-12х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN32 PN16 Ст12Х18Н10Т ГОСТ 12821-1980,32,,135,,,,,,16,1.54,12Х18Н10Т,12Х18Н10Т,1,1-32-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-32-pn16-фв,1,,,,,,,,,,1-32-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-32-16. DN 32. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=32; outer_diameter=135; pn=16; mass_kg=1.54; execution=1; d_inner=31; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=100; stud_count=4; bolt_d=18; h4=40; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,31,13,1.6,,100,4,135,40,18,ФВ,1,,1.54,,,,,,,,variation,гост-12821-1980-32-pn16-фв,12Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-32-pn16-фв-13хфа,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN32 PN16 Ст13ХФА ГОСТ 12821-1980,32,,135,,,,,,16,1.54,13ХФА,13ХФА,1,1-32-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-32-pn16-фв,1,,,,,,,,,,1-32-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-32-16. DN 32. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 13ХФА.,dn=32; outer_diameter=135; pn=16; mass_kg=1.54; execution=1; d_inner=31; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=100; stud_count=4; bolt_d=18; h4=40; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,31,13,1.6,,100,4,135,40,18,ФВ,1,,1.54,,,,,,,,variation,гост-12821-1980-32-pn16-фв,13ХФА,Нет,,onbackorder,no
гост-12821-1980-32-pn16-фв-17г1с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN32 PN16 Ст17Г1С ГОСТ 12821-1980,32,,135,,,,,,16,1.54,17Г1С,17Г1С,1,1-32-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-32-pn16-фв,1,,,,,,,,,,1-32-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-32-16. DN 32. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 17Г1С.,dn=32; outer_diameter=135; pn=16; mass_kg=1.54; execution=1; d_inner=31; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=100; stud_count=4; bolt_d=18; h4=40; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,31,13,1.6,,100,4,135,40,18,ФВ,1,,1.54,,,,,,,,variation,гост-12821-1980-32-pn16-фв,17Г1С,Нет,,onbackorder,no
гост-12821-1980-32-pn16-фв-20,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN32 PN16 Ст20 ГОСТ 12821-1980,32,,135,,,,,,16,1.54,20,20,1,1-32-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-32-pn16-фв,1,,,,,,,,,,1-32-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-32-16. DN 32. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 20.,dn=32; outer_diameter=135; pn=16; mass_kg=1.54; execution=1; d_inner=31; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=100; stud_count=4; bolt_d=18; h4=40; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,31,13,1.6,,100,4,135,40,18,ФВ,1,,1.54,,,,,,,,variation,гост-12821-1980-32-pn16-фв,20,Нет,,onbackorder,no
гост-12821-1980-40-pn16-фв,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN40 PN16 ГОСТ 12821-1980,40,,145,,,,,,16,1.85,,,1,1-40-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-40-pn16-фв,1,,,,,,,,,,1-40-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-40-16. DN 40. PN 16 кгс/см² (1.6 МПа). Исполнение 1.,dn=40; outer_diameter=145; pn=16; mass_kg=1.85; execution=1; d_inner=38; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=110; stud_count=4; bolt_d=18; h4=42; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,38,13,1.6,,110,4,145,42,18,ФВ,1,,1.85,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|12Х18Н10Т|13ХФА|17Г1С|20,Нет,,onbackorder,no
гост-12821-1980-40-pn16-фв-08х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN40 PN16 Ст08Х18Н10Т ГОСТ 12821-1980,40,,145,,,,,,16,1.85,08Х18Н10Т,08Х18Н10Т,1,1-40-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-40-pn16-фв,1,,,,,,,,,,1-40-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-40-16. DN 40. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=40; outer_diameter=145; pn=16; mass_kg=1.85; execution=1; d_inner=38; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=110; stud_count=4; bolt_d=18; h4=42; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,38,13,1.6,,110,4,145,42,18,ФВ,1,,1.85,,,,,,,,variation,гост-12821-1980-40-pn16-фв,08Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-40-pn16-фв-09г2с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN40 PN16 Ст09Г2С ГОСТ 12821-1980,40,,145,,,,,,16,1.85,09Г2С,09Г2С,1,1-40-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-40-pn16-фв,1,,,,,,,,,,1-40-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-40-16. DN 40. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 09Г2С.,dn=40; outer_diameter=145; pn=16; mass_kg=1.85; execution=1; d_inner=38; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=110; stud_count=4; bolt_d=18; h4=42; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,38,13,1.6,,110,4,145,42,18,ФВ,1,,1.85,,,,,,,,variation,гост-12821-1980-40-pn16-фв,09Г2С,Нет,,onbackorder,no
гост-12821-1980-40-pn16-фв-10,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN40 PN16 Ст10 ГОСТ 12821-1980,40,,145,,,,,,16,1.85,10,10,1,1-40-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-40-pn16-фв,1,,,,,,,,,,1-40-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-40-16. DN 40. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 10.,dn=40; outer_diameter=145; pn=16; mass_kg=1.85; execution=1; d_inner=38; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=110; stud_count=4; bolt_d=18; h4=42; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,38,13,1.6,,110,4,145,42,18,ФВ,1,,1.85,,,,,,,,variation,гост-12821-1980-40-pn16-фв,10,Нет,,onbackorder,no
гост-12821-1980-40-pn16-фв-12х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN40 PN16 Ст12Х18Н10Т ГОСТ 12821-1980,40,,145,,,,,,16,1.85,12Х18Н10Т,12Х18Н10Т,1,1-40-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-40-pn16-фв,1,,,,,,,,,,1-40-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-40-16. DN 40. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=40; outer_diameter=145; pn=16; mass_kg=1.85; execution=1; d_inner=38; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=110; stud_count=4; bolt_d=18; h4=42; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,38,13,1.6,,110,4,145,42,18,ФВ,1,,1.85,,,,,,,,variation,гост-12821-1980-40-pn16-фв,12Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-40-pn16-фв-13хфа,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN40 PN16 Ст13ХФА ГОСТ 12821-1980,40,,145,,,,,,16,1.85,13ХФА,13ХФА,1,1-40-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-40-pn16-фв,1,,,,,,,,,,1-40-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-40-16. DN 40. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 13ХФА.,dn=40; outer_diameter=145; pn=16; mass_kg=1.85; execution=1; d_inner=38; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=110; stud_count=4; bolt_d=18; h4=42; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,38,13,1.6,,110,4,145,42,18,ФВ,1,,1.85,,,,,,,,variation,гост-12821-1980-40-pn16-фв,13ХФА,Нет,,onbackorder,no
гост-12821-1980-40-pn16-фв-17г1с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN40 PN16 Ст17Г1С ГОСТ 12821-1980,40,,145,,,,,,16,1.85,17Г1С,17Г1С,1,1-40-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-40-pn16-фв,1,,,,,,,,,,1-40-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-40-16. DN 40. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 17Г1С.,dn=40; outer_diameter=145; pn=16; mass_kg=1.85; execution=1; d_inner=38; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=110; stud_count=4; bolt_d=18; h4=42; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,38,13,1.6,,110,4,145,42,18,ФВ,1,,1.85,,,,,,,,variation,гост-12821-1980-40-pn16-фв,17Г1С,Нет,,onbackorder,no
гост-12821-1980-40-pn16-фв-20,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN40 PN16 Ст20 ГОСТ 12821-1980,40,,145,,,,,,16,1.85,20,20,1,1-40-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-40-pn16-фв,1,,,,,,,,,,1-40-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-40-16. DN 40. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 20.,dn=40; outer_diameter=145; pn=16; mass_kg=1.85; execution=1; d_inner=38; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=110; stud_count=4; bolt_d=18; h4=42; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,38,13,1.6,,110,4,145,42,18,ФВ,1,,1.85,,,,,,,,variation,гост-12821-1980-40-pn16-фв,20,Нет,,onbackorder,no
гост-12821-1980-50-pn16-фв,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN50 PN16 ГОСТ 12821-1980,50,,160,,,,,,16,2.28,,,1,1-50-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-50-pn16-фв,1,,,,,,,,,,1-50-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-50-16. DN 50. PN 16 кгс/см² (1.6 МПа). Исполнение 1.,dn=50; outer_diameter=160; pn=16; mass_kg=2.28; execution=1; d_inner=49; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=125; stud_count=4; bolt_d=18; h4=45; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,49,13,1.6,,125,4,160,45,18,ФВ,1,,2.28,,,,,,,,variable,,08Х18Н10Т|09Г2С|10|12Х18Н10Т|13ХФА|17Г1С|20,Нет,,onbackorder,no
гост-12821-1980-50-pn16-фв-08х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN50 PN16 Ст08Х18Н10Т ГОСТ 12821-1980,50,,160,,,,,,16,2.28,08Х18Н10Т,08Х18Н10Т,1,1-50-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-50-pn16-фв,1,,,,,,,,,,1-50-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-50-16. DN 50. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 08Х18Н10Т.,dn=50; outer_diameter=160; pn=16; mass_kg=2.28; execution=1; d_inner=49; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=125; stud_count=4; bolt_d=18; h4=45; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,49,13,1.6,,125,4,160,45,18,ФВ,1,,2.28,,,,,,,,variation,гост-12821-1980-50-pn16-фв,08Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-50-pn16-фв-09г2с,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN50 PN16 Ст09Г2С ГОСТ 12821-1980,50,,160,,,,,,16,2.28,09Г2С,09Г2С,1,1-50-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-50-pn16-фв,1,,,,,,,,,,1-50-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-50-16. DN 50. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 09Г2С.,dn=50; outer_diameter=160; pn=16; mass_kg=2.28; execution=1; d_inner=49; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=125; stud_count=4; bolt_d=18; h4=45; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,49,13,1.6,,125,4,160,45,18,ФВ,1,,2.28,,,,,,,,variation,гост-12821-1980-50-pn16-фв,09Г2С,Нет,,onbackorder,no
гост-12821-1980-50-pn16-фв-10,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN50 PN16 Ст10 ГОСТ 12821-1980,50,,160,,,,,,16,2.28,10,10,1,1-50-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-50-pn16-фв,1,,,,,,,,,,1-50-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-50-16. DN 50. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 10.,dn=50; outer_diameter=160; pn=16; mass_kg=2.28; execution=1; d_inner=49; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=125; stud_count=4; bolt_d=18; h4=45; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,49,13,1.6,,125,4,160,45,18,ФВ,1,,2.28,,,,,,,,variation,гост-12821-1980-50-pn16-фв,10,Нет,,onbackorder,no
гост-12821-1980-50-pn16-фв-12х18н10т,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN50 PN16 Ст12Х18Н10Т ГОСТ 12821-1980,50,,160,,,,,,16,2.28,12Х18Н10Т,12Х18Н10Т,1,1-50-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-50-pn16-фв,1,,,,,,,,,,1-50-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-50-16. DN 50. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 12Х18Н10Т.,dn=50; outer_diameter=160; pn=16; mass_kg=2.28; execution=1; d_inner=49; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=125; stud_count=4; bolt_d=18; h4=45; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,49,13,1.6,,125,4,160,45,18,ФВ,1,,2.28,,,,,,,,variation,гост-12821-1980-50-pn16-фв,12Х18Н10Т,Нет,,onbackorder,no
гост-12821-1980-50-pn16-фв-13хфа,ГОСТ 12821-1980,фланцы,Фланцы,ФВ,Фланец ФВ DN50 PN16 Ст13ХФА ГОСТ 12821-1980,50,,160,,,,,,16,2.28,13ХФА,13ХФА,1,1-50-16,ГОСТ 12821-1980,pdf/отводы/ГОСТ_12821_1980.pdf,,,,,,,,,,False,гост-12821-1980-50-pn16-фв,1,,,,,,,,,,1-50-16,Изделие по ГОСТ 12821-1980. Тип: ФВ. Обозначение: 1-50-16. DN 50. PN 16 кгс/см² (1.6 МПа). Исполнение 1. Материал: 13ХФА.,dn=50; outer_diameter=160; pn=16; mass_kg=2.28; execution=1; d_inner=49; flange_thickness=13; pn_mpa=1.6; bolt_circle_d=125; stud_count=4; bolt_d=18; h4=45; flange_type=ФВ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,49,13,1.6,,125,4,160,45,18,ФВ,1,,2.28,,,,,,,,variation,гост-12821-1980-50-pn16-фв,13ХФА,Нет,,onbackorder,no
