sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,dim_execution,dim_height_mm,dim_h1_mm,dim_surface_area_m2,dim_volume_dm3,dim_gost_designation,description,attributes
гост-6533-1978-1-377-377-14---1-20,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D377 H94 s14 Ст20 ГОСТ 6533-1978,377,,377,14,,,,18.6,20,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,20,,,377-14,False,гост-6533-1978-1-377-377-14---1,1,94,25,,7.50,377-14,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 377 мм. Высота эллиптической части H 94 мм. Высота борта h1 25 мм. Толщина стенки s 14 мм. Объём 7.50 дм³. Марка стали 20. Масса 18.6 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 377-14.",dn=377; outer_diameter=377; wall_thickness=14; mass_kg=18.6; material=20; execution=1; material_grade=20; height_mm=94; h1_mm=25; volume_dm3=7.50; gost_designation=377-14
гост-6533-1978-1-377-377-14---1-13хфа,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D377 H94 s14 13ХФА ГОСТ 6533-1978,377,,377,14,,,,18.6,13ХФА,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,13ХФА,,,377-14,False,гост-6533-1978-1-377-377-14---1,1,94,25,,7.50,377-14,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 377 мм. Высота эллиптической части H 94 мм. Высота борта h1 25 мм. Толщина стенки s 14 мм. Объём 7.50 дм³. Марка стали 13ХФА. Масса 18.6 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 377-14.",dn=377; outer_diameter=377; wall_thickness=14; mass_kg=18.6; material=13ХФА; execution=1; material_grade=13ХФА; height_mm=94; h1_mm=25; volume_dm3=7.50; gost_designation=377-14
гост-6533-1978-1-377-377-14---1-17г1с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D377 H94 s14 17Г1С ГОСТ 6533-1978,377,,377,14,,,,18.6,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,377-14,False,гост-6533-1978-1-377-377-14---1,1,94,25,,7.50,377-14,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 377 мм. Высота эллиптической части H 94 мм. Высота борта h1 25 мм. Толщина стенки s 14 мм. Объём 7.50 дм³. Марка стали 17Г1С. Масса 18.6 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 377-14.",dn=377; outer_diameter=377; wall_thickness=14; mass_kg=18.6; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=94; h1_mm=25; volume_dm3=7.50; gost_designation=377-14
гост-6533-1978-1-377-377-14---1-17г1сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D377 H94 s14 17Г1С ГОСТ 6533-1978,377,,377,14,,,,18.6,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,377-14,True,гост-6533-1978-1-377-377-14---1,1,94,25,,7.50,377-14,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 377 мм. Высота эллиптической части H 94 мм. Высота борта h1 25 мм. Толщина стенки s 14 мм. Объём 7.50 дм³. Марка стали 17Г1С. Масса 18.6 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 377-14.",dn=377; outer_diameter=377; wall_thickness=14; mass_kg=18.6; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=94; h1_mm=25; volume_dm3=7.50; gost_designation=377-14; supervised=Да
гост-6533-1978-1-377-377-16---1-09г2с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D377 H94 s16 09Г2С ГОСТ 6533-1978,377,,377,16,,,,20.9,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,377-16,False,гост-6533-1978-1-377-377-16---1,1,94,25,0.15,7.19,377-16,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 377 мм. Высота эллиптической части H 94 мм. Высота борта h1 25 мм. Толщина стенки s 16 мм. Площадь внутренней поверхности 0.15 м². Объём 7.19 дм³. Марка стали 09Г2С. Масса 20.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 377-16.",dn=377; outer_diameter=377; wall_thickness=16; mass_kg=20.9; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=94; h1_mm=25; surface_area_m2=0.15; volume_dm3=7.19; gost_designation=377-16
гост-6533-1978-1-377-377-16---1-09г2сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D377 H94 s16 09Г2С ГОСТ 6533-1978,377,,377,16,,,,20.9,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,377-16,True,гост-6533-1978-1-377-377-16---1,1,94,25,0.15,7.19,377-16,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 377 мм. Высота эллиптической части H 94 мм. Высота борта h1 25 мм. Толщина стенки s 16 мм. Площадь внутренней поверхности 0.15 м². Объём 7.19 дм³. Марка стали 09Г2С. Масса 20.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 377-16.",dn=377; outer_diameter=377; wall_thickness=16; mass_kg=20.9; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=94; h1_mm=25; surface_area_m2=0.15; volume_dm3=7.19; gost_designation=377-16; supervised=Да
гост-6533-1978-1-377-377-16---1-12х18н10т,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D377 H94 s16 12Х18Н10Т ГОСТ 6533-1978,377,,377,16,,,,20.9,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,377-16,False,гост-6533-1978-1-377-377-16---1,1,94,25,0.15,7.19,377-16,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 377 мм. Высота эллиптической части H 94 мм. Высота борта h1 25 мм. Толщина стенки s 16 мм. Площадь внутренней поверхности 0.15 м². Объём 7.19 дм³. Марка стали 12Х18Н10Т. Масса 20.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 377-16.",dn=377; outer_diameter=377; wall_thickness=16; mass_kg=20.9; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=94; h1_mm=25; surface_area_m2=0.15; volume_dm3=7.19; gost_designation=377-16
гост-6533-1978-1-377-377-16---1-12х18н10тP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D377 H94 s16 12Х18Н10Т ГОСТ 6533-1978,377,,377,16,,,,20.9,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,377-16,True,гост-6533-1978-1-377-377-16---1,1,94,25,0.15,7.19,377-16,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 377 мм. Высота эллиптической части H 94 мм. Высота борта h1 25 мм. Толщина стенки s 16 мм. Площадь внутренней поверхности 0.15 м². Объём 7.19 дм³. Марка стали 12Х18Н10Т. Масса 20.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 377-16.",dn=377; outer_diameter=377; wall_thickness=16; mass_kg=20.9; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=94; h1_mm=25; surface_area_m2=0.15; volume_dm3=7.19; gost_designation=377-16; supervised=Да
гост-6533-1978-1-377-377-16---1-20,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D377 H94 s16 Ст20 ГОСТ 6533-1978,377,,377,16,,,,20.9,20,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,20,,,377-16,False,гост-6533-1978-1-377-377-16---1,1,94,25,0.15,7.19,377-16,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 377 мм. Высота эллиптической части H 94 мм. Высота борта h1 25 мм. Толщина стенки s 16 мм. Площадь внутренней поверхности 0.15 м². Объём 7.19 дм³. Марка стали 20. Масса 20.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 377-16.",dn=377; outer_diameter=377; wall_thickness=16; mass_kg=20.9; material=20; execution=1; material_grade=20; height_mm=94; h1_mm=25; surface_area_m2=0.15; volume_dm3=7.19; gost_designation=377-16
гост-6533-1978-1-377-377-16---1-13хфа,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D377 H94 s16 13ХФА ГОСТ 6533-1978,377,,377,16,,,,20.9,13ХФА,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,13ХФА,,,377-16,False,гост-6533-1978-1-377-377-16---1,1,94,25,0.15,7.19,377-16,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 377 мм. Высота эллиптической части H 94 мм. Высота борта h1 25 мм. Толщина стенки s 16 мм. Площадь внутренней поверхности 0.15 м². Объём 7.19 дм³. Марка стали 13ХФА. Масса 20.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 377-16.",dn=377; outer_diameter=377; wall_thickness=16; mass_kg=20.9; material=13ХФА; execution=1; material_grade=13ХФА; height_mm=94; h1_mm=25; surface_area_m2=0.15; volume_dm3=7.19; gost_designation=377-16
гост-6533-1978-1-377-377-16---1-17г1с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D377 H94 s16 17Г1С ГОСТ 6533-1978,377,,377,16,,,,20.9,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,377-16,False,гост-6533-1978-1-377-377-16---1,1,94,25,0.15,7.19,377-16,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 377 мм. Высота эллиптической части H 94 мм. Высота борта h1 25 мм. Толщина стенки s 16 мм. Площадь внутренней поверхности 0.15 м². Объём 7.19 дм³. Марка стали 17Г1С. Масса 20.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 377-16.",dn=377; outer_diameter=377; wall_thickness=16; mass_kg=20.9; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=94; h1_mm=25; surface_area_m2=0.15; volume_dm3=7.19; gost_designation=377-16
гост-6533-1978-1-377-377-16---1-17г1сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D377 H94 s16 17Г1С ГОСТ 6533-1978,377,,377,16,,,,20.9,17Г1С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,17Г1С,,,377-16,True,гост-6533-1978-1-377-377-16---1,1,94,25,0.15,7.19,377-16,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 377 мм. Высота эллиптической части H 94 мм. Высота борта h1 25 мм. Толщина стенки s 16 мм. Площадь внутренней поверхности 0.15 м². Объём 7.19 дм³. Марка стали 17Г1С. Масса 20.9 кг. Рабочее давление PN до 6,3 МПа. Условное обозначение: 377-16.",dn=377; outer_diameter=377; wall_thickness=16; mass_kg=20.9; material=17Г1С; execution=1; material_grade=17Г1С; height_mm=94; h1_mm=25; surface_area_m2=0.15; volume_dm3=7.19; gost_designation=377-16; supervised=Да
гост-6533-1978-1-133-133-22---1-09г2с,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D133 H33 s22 09Г2С ГОСТ 6533-1978,133,,133,22,,,,,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,133-22,False,гост-6533-1978-1-133-133-22---1,1,33,,,,133-22,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Толщина стенки s 22 мм. Марка стали 09Г2С. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-22.",dn=133; outer_diameter=133; wall_thickness=22; mass_kg=20.7; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=33; gost_designation=133-22
гост-6533-1978-1-133-133-22---1-09г2сP,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое П D133 H33 s22 09Г2С ГОСТ 6533-1978,133,,133,22,,,,,09Г2С,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,09Г2С,,,133-22,True,гост-6533-1978-1-133-133-22---1,1,33,,,,133-22,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Толщина стенки s 22 мм. Марка стали 09Г2С. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-22.",dn=133; outer_diameter=133; wall_thickness=22; mass_kg=20.7; material=09Г2С; execution=1; material_grade=09Г2С; height_mm=33; gost_designation=133-22; supervised=Да
гост-6533-1978-1-133-133-22---1-12х18н10т,ГОСТ 6533-1978,ГОСТ 6533-1978,днища,Днища,ДЭ,Днище эллиптическое D133 H33 s22 12Х18Н10Т ГОСТ 6533-1978,133,,133,22,,,,,12Х18Н10Т,1,pdf/заглушки-и-днища/ГОСТ_6533_1978.pdf,,,,,,1,,12Х18Н10Т,,,133-22,False,гост-6533-1978-1-133-133-22---1,1,33,,,,133-22,"Днище эллиптическое отбортованное по ГОСТ 6533-1978. Наружный диаметр D 133 мм. Высота эллиптической части H 33 мм. Толщина стенки s 22 мм. Марка стали 12Х18Н10Т. Рабочее давление PN до 6,3 МПа. Условное обозначение: 133-22.",dn=133; outer_diameter=133; wall_thickness=22; mass_kg=20.7; material=12Х18Н10Т; execution=1; material_grade=12Х18Н10Т; height_mm=33; gost_designation=133-22
