sku,normative_key,full_designation,category,product_family,product_type,title,dn,dn_branch,outer_diameter,wall_thickness,outer_d_branch,wall_branch,pn,angle,radius,mass_kg,material,standard_page,pdf_path,thread_size,length_mm,thread_pitch,strength_class,accuracy_class,execution,coating,material_grade,washer_type,nominal_d_mm,gost_designation,supervised,base_sku,description,attributes,woo_type,parent_sku,attr_steel,attr_supervised,regular_price,stock_status,manage_stock,dim_execution,dim_outer_d_branch,dim_wall_branch,dim_dy,dim_dy1,dim_pn,dim_temperature,dim_technology,dim_seam_type,dim_purpose,dim_shell,dim_source_subcategory,dim_gost_designation,dim_mass_method
гост-10704-91-эс-530x11-bare-10,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 530х11 Ст10 ГОСТ 10704-1991,500,,530,11,,,,,,140.79,10,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,10,,,530х11-10,False,гост-10704-91-эс-530x11-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 500. Наружный диаметр 530 мм. Толщина стенки 11 мм. Теоретическая масса 140.79 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 530х11-10.,dn=500; outer_diameter=530; wall_thickness=11; mass_kg=140.79; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=530х11-10; source_subcategory=Электросварные,variation,гост-10704-91-эс-530x11-bare,10,Нет,,onbackorder,no,,,,500,,,,Электросварная,Прямошовная,,,Электросварные,530х11-10,theoretical_kg_per_m
гост-10704-91-эс-530x11-bare-20,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 530х11 Ст20 ГОСТ 10704-1991,500,,530,11,,,,,,140.79,20,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,20,,,530х11-20,False,гост-10704-91-эс-530x11-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 500. Наружный диаметр 530 мм. Толщина стенки 11 мм. Теоретическая масса 140.79 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст20. Условное обозначение: 530х11-20.,dn=500; outer_diameter=530; wall_thickness=11; mass_kg=140.79; material_grade=20; technology=Электросварная; seam_type=Прямошовная; gost_designation=530х11-20; source_subcategory=Электросварные,variation,гост-10704-91-эс-530x11-bare,20,Нет,,onbackorder,no,,,,500,,,,Электросварная,Прямошовная,,,Электросварные,530х11-20,theoretical_kg_per_m
гост-10704-91-эс-530x11-bare-ст3сп,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 530х11 Ст3сп ГОСТ 10704-1991,500,,530,11,,,,,,140.79,Ст3сп,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,Ст3сп,,,530х11-Ст3сп,False,гост-10704-91-эс-530x11-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 500. Наружный диаметр 530 мм. Толщина стенки 11 мм. Теоретическая масса 140.79 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст3сп. Условное обозначение: 530х11-Ст3сп.,dn=500; outer_diameter=530; wall_thickness=11; mass_kg=140.79; material_grade=Ст3сп; technology=Электросварная; seam_type=Прямошовная; gost_designation=530х11-Ст3сп; source_subcategory=Электросварные,variation,гост-10704-91-эс-530x11-bare,Ст3сп,Нет,,onbackorder,no,,,,500,,,,Электросварная,Прямошовная,,,Электросварные,530х11-Ст3сп,theoretical_kg_per_m
гост-10704-91-эс-530x13-bare,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 530х13 ГОСТ 10704-1991,500,,530,13,,,,,,165.75,,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,,,,530х13-10,False,гост-10704-91-эс-530x13-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 500. Наружный диаметр 530 мм. Толщина стенки 13 мм. Теоретическая масса 165.75 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 530х13-10.,dn=500; outer_diameter=530; wall_thickness=13; mass_kg=165.75; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=530х13-10; source_subcategory=Электросварные,variable,,10|20|Ст3сп,Нет,,onbackorder,no,,,,500,,,,Электросварная,Прямошовная,,,Электросварные,530х13-10,theoretical_kg_per_m
гост-10704-91-эс-530x13-bare-10,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 530х13 Ст10 ГОСТ 10704-1991,500,,530,13,,,,,,165.75,10,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,10,,,530х13-10,False,гост-10704-91-эс-530x13-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 500. Наружный диаметр 530 мм. Толщина стенки 13 мм. Теоретическая масса 165.75 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 530х13-10.,dn=500; outer_diameter=530; wall_thickness=13; mass_kg=165.75; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=530х13-10; source_subcategory=Электросварные,variation,гост-10704-91-эс-530x13-bare,10,Нет,,onbackorder,no,,,,500,,,,Электросварная,Прямошовная,,,Электросварные,530х13-10,theoretical_kg_per_m
гост-10704-91-эс-530x13-bare-20,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 530х13 Ст20 ГОСТ 10704-1991,500,,530,13,,,,,,165.75,20,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,20,,,530х13-20,False,гост-10704-91-эс-530x13-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 500. Наружный диаметр 530 мм. Толщина стенки 13 мм. Теоретическая масса 165.75 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст20. Условное обозначение: 530х13-20.,dn=500; outer_diameter=530; wall_thickness=13; mass_kg=165.75; material_grade=20; technology=Электросварная; seam_type=Прямошовная; gost_designation=530х13-20; source_subcategory=Электросварные,variation,гост-10704-91-эс-530x13-bare,20,Нет,,onbackorder,no,,,,500,,,,Электросварная,Прямошовная,,,Электросварные,530х13-20,theoretical_kg_per_m
гост-10704-91-эс-530x13-bare-ст3сп,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 530х13 Ст3сп ГОСТ 10704-1991,500,,530,13,,,,,,165.75,Ст3сп,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,Ст3сп,,,530х13-Ст3сп,False,гост-10704-91-эс-530x13-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 500. Наружный диаметр 530 мм. Толщина стенки 13 мм. Теоретическая масса 165.75 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст3сп. Условное обозначение: 530х13-Ст3сп.,dn=500; outer_diameter=530; wall_thickness=13; mass_kg=165.75; material_grade=Ст3сп; technology=Электросварная; seam_type=Прямошовная; gost_designation=530х13-Ст3сп; source_subcategory=Электросварные,variation,гост-10704-91-эс-530x13-bare,Ст3сп,Нет,,onbackorder,no,,,,500,,,,Электросварная,Прямошовная,,,Электросварные,530х13-Ст3сп,theoretical_kg_per_m
гост-10704-91-эс-530x14-bare,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 530х14 ГОСТ 10704-1991,500,,530,14,,,,,,178.15,,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,,,,530х14-10,False,гост-10704-91-эс-530x14-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 500. Наружный диаметр 530 мм. Толщина стенки 14 мм. Теоретическая масса 178.15 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 530х14-10.,dn=500; outer_diameter=530; wall_thickness=14; mass_kg=178.15; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=530х14-10; source_subcategory=Электросварные,variable,,10|20|Ст3сп,Нет,,onbackorder,no,,,,500,,,,Электросварная,Прямошовная,,,Электросварные,530х14-10,theoretical_kg_per_m
гост-10704-91-эс-530x14-bare-10,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 530х14 Ст10 ГОСТ 10704-1991,500,,530,14,,,,,,178.15,10,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,10,,,530х14-10,False,гост-10704-91-эс-530x14-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 500. Наружный диаметр 530 мм. Толщина стенки 14 мм. Теоретическая масса 178.15 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 530х14-10.,dn=500; outer_diameter=530; wall_thickness=14; mass_kg=178.15; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=530х14-10; source_subcategory=Электросварные,variation,гост-10704-91-эс-530x14-bare,10,Нет,,onbackorder,no,,,,500,,,,Электросварная,Прямошовная,,,Электросварные,530х14-10,theoretical_kg_per_m
гост-10704-91-эс-530x14-bare-20,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 530х14 Ст20 ГОСТ 10704-1991,500,,530,14,,,,,,178.15,20,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,20,,,530х14-20,False,гост-10704-91-эс-530x14-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 500. Наружный диаметр 530 мм. Толщина стенки 14 мм. Теоретическая масса 178.15 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст20. Условное обозначение: 530х14-20.,dn=500; outer_diameter=530; wall_thickness=14; mass_kg=178.15; material_grade=20; technology=Электросварная; seam_type=Прямошовная; gost_designation=530х14-20; source_subcategory=Электросварные,variation,гост-10704-91-эс-530x14-bare,20,Нет,,onbackorder,no,,,,500,,,,Электросварная,Прямошовная,,,Электросварные,530х14-20,theoretical_kg_per_m
гост-10704-91-эс-530x14-bare-ст3сп,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 530х14 Ст3сп ГОСТ 10704-1991,500,,530,14,,,,,,178.15,Ст3сп,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,Ст3сп,,,530х14-Ст3сп,False,гост-10704-91-эс-530x14-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 500. Наружный диаметр 530 мм. Толщина стенки 14 мм. Теоретическая масса 178.15 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст3сп. Условное обозначение: 530х14-Ст3сп.,dn=500; outer_diameter=530; wall_thickness=14; mass_kg=178.15; material_grade=Ст3сп; technology=Электросварная; seam_type=Прямошовная; gost_designation=530х14-Ст3сп; source_subcategory=Электросварные,variation,гост-10704-91-эс-530x14-bare,Ст3сп,Нет,,onbackorder,no,,,,500,,,,Электросварная,Прямошовная,,,Электросварные,530х14-Ст3сп,theoretical_kg_per_m
гост-10704-91-эс-530x15-bare,ГОСТ 10704-1991,ГОСТ 10704-1991,трубы,Трубы,ЭС,Труба э/с 530х15 ГОСТ 10704-1991,500,,530,15,,,,,,190.51,,,pdf/трубы/ГОСТ_10704_1991.pdf,,,,,,,,,,,530х15-10,False,гост-10704-91-эс-530x15-bare,Труба по ГОСТ 10704-91. Электросварная прямошовная. Тип ЭС. DN 500. Наружный диаметр 530 мм. Толщина стенки 15 мм. Теоретическая масса 190.51 кг/м. Технология: Электросварная. Тип шва: Прямошовная. Марка стали Ст10. Условное обозначение: 530х15-10.,dn=500; outer_diameter=530; wall_thickness=15; mass_kg=190.51; material_grade=10; technology=Электросварная; seam_type=Прямошовная; gost_designation=530х15-10; source_subcategory=Электросварные,variable,,10|20|Ст3сп,Нет,,onbackorder,no,,,,500,,,,Электросварная,Прямошовная,,,Электросварные,530х15-10,theoretical_kg_per_m
